name_o,name_d,total_pop_flow,d,s,area_o,area_d,m_o,m_d,food_point_o,food_poly_o,health_point_o,health_poly_o,industrial_landuse_o,main_road_line_o,natural_landuse_o,residential_landuse_o,retail_landuse_o,commercial_landuse_o,retail_point_o,retail_poly_o,school_point_o,school_poly_o,transport_point_o,transport_poly_o,entertainment_point_o,entertainment_poly_o,food_point_d,food_poly_d,health_point_d,health_poly_d,industrial_landuse_d,main_road_line_d,natural_landuse_d,residential_landuse_d,retail_landuse_d,commercial_landuse_d,retail_point_d,retail_poly_d,school_point_d,school_poly_d,transport_point_d,transport_poly_d,entertainment_point_d,entertainment_poly_d,sk
Vancouver,Maple Valley,68.0,197.11141564347488,1899292.0,126.252845,15.551308,190915,28013,427,0.06569499539934438,118,0.5170000351548417,60,1759.0314556709336,1,216,141,96,838,5.487029631091714,135,4.004930238059875,1273,3.1678442242859144,870,26.350991946863495,69,0.04795666067883704,57,0.023472583072897086,24,251.75639627135777,0,149,14,19,222,0.45728794492915803,22,0.4214525477927181,212,0.11499459456392257,414,7.894184468583406,3364346.0
Des Moines,Puyallup,492.0,23.391975157210265,1071708.0,16.605956,36.610495,32888,42973,60,0.009589071840769865,38,0.006941327105731326,12,261.2347913737114,0,137,32,11,163,0.37260012378254354,61,0.8382342949543233,273,0.2225019272197599,224,1.0589683785404207,146,0.029503335570376297,78,0.18803193910204946,21,663.0396133662008,1,162,47,41,448,2.531327866199702,55,1.1548879718800216,190,0.4967884118173655,343,2.1939512537522474,2414536.0
Oak Harbor,North Lynnwood,559.0,55.522391441197236,544990.0,24.997234,8.09989,24622,22802,39,0.0076688357146612336,6,0.004082990974682195,0,264.22220174095645,0,20,0,1,54,0.08139020446404814,24,0.5913646847254682,51,0.09704670409682546,155,1.6142044990144269,21,0.0023416573399621314,8,0.0005782619755777234,3,121.37662118996893,0,111,4,12,48,0.14832380098530065,4,0.0008355528669166662,95,0.13523749757591627,23,0.06376321608569745,676790.0
Redmond,Mountlake Terrace,474.0,19.07027552402335,1371398.0,42.908263,10.504511,73256,21286,196,0.020614684628946185,52,0.009099640180732844,7,970.4172440950357,0,153,18,33,419,1.5269863034154028,58,0.7759857736895831,1369,1.1617387596035516,1559,11.763025486691125,36,0.0009351824925328555,11,0.0006246481605934957,1,266.6784387367254,0,19,1,6,68,0.0584934059496934,20,0.2488210114313276,143,0.18566864357020382,106,1.2568896692148792,1586015.0
Renton,Newcastle,3275.0,6.229457017729057,39195.0,60.890449,11.522379,106785,13017,256,0.034098312953105434,185,0.19231508411938347,53,1006.7646718151315,1,374,40,112,638,1.8217302220052178,88,1.5603115344799126,754,1.980280442458475,715,7.182329928026377,18,0.0017730287727979722,8,0.0012254028228558306,1,160.7525998468744,0,25,1,0,23,0.09951723627167677,8,0.13398836766783653,51,0.06767712736712457,64,12.614997056164812,399294.0
North Bend,Tukwila,220.0,38.11863374491374,797014.0,11.26123,23.788091,7461,21798,37,0.004234355494921665,4,0.0017495973234986169,5,168.62580216441174,0,10,4,4,79,0.3613772782412398,16,0.13426784979073267,55,0.24772478139547055,75,3.6325001361780385,155,0.02835540660955934,35,0.027487028448964883,44,484.5805353147317,0,133,17,67,399,1.4092497776535124,12,0.27125499369567174,452,3.8889713265736847,200,1.5739791726981567,917735.0
Kirkland,North Lynnwood,2879.0,18.23506844182355,1492704.0,46.117521,8.09989,92175,22802,219,0.013532557833794435,94,0.14372513523562325,6,808.964524624679,0,87,40,42,405,0.8650220199071509,81,1.7680609354332062,1071,0.9675998550717594,524,5.951068735130408,21,0.0023416573399621314,8,0.0005782619755777234,3,121.37662118996893,0,111,4,12,48,0.14832380098530065,4,0.0008355528669166662,95,0.13523749757591627,23,0.06376321608569745,1873361.0
Artondale,Wollochet,34131.0,6.135784881879598,20307.0,34.643182,15.109318,13641,6769,0,0.0,0,0.0,0,277.29415688228556,0,1,0,0,1,0.0,3,0.0,2,0.004353440984502101,8,3.048177157382517,1,0.0,0,0.0,0,128.81517595338735,0,2,0,0,10,0.0044181536305107315,2,0.0,53,1.161971795831931,39,0.5398300351580165,47335.0
Lakewood,Graham,97.0,23.873272753012987,790918.0,44.184014,110.543976,63612,32658,147,0.02066633005233028,71,0.9571223580867586,15,642.8784890339083,1,264,26,92,374,1.1129702985199865,54,1.7792270858010635,327,5.374456131284723,206,5.188600180447549,22,0.0002651080222381452,20,0.0007497474361693933,6,640.514010006032,0,91,6,9,85,0.2073086080335144,15,0.6380238896077864,29,0.010836816179361995,57,0.45371423257833493,1791638.0
Enumclaw,Puyallup,931.0,22.828530233405065,253150.0,13.395335,36.610495,12543,42973,48,0.005746345844992858,20,0.005539274449143775,13,209.70047970453126,0,38,3,8,119,0.4813475329483608,12,0.21090876842772907,21,0.1736180815544242,82,3.4353743022164847,146,0.029503335570376297,78,0.18803193910204946,21,663.0396133662008,1,162,47,41,448,2.531327866199702,55,1.1548879718800216,190,0.4967884118173655,343,2.1939512537522474,467711.0
