residence,workplace,commuters
Orting,Bonney Lake,2218.0
Orting,Buckley,312.0
Orting,Anacortes,64.0
Orting,Lakewood,604.0
Orting,Tacoma,3273.0
Orting,University Place,184.0
Orting,Auburn,812.0
Orting,Bellevue,60.0
Orting,Enumclaw,248.0
Orting,Federal Way,1450.0
Orting,Redmond,248.0
Orting,Renton,372.0
Orting,Sammamish,60.0
Orting,SeaTac,816.0
Orting,Shoreline,60.0
Orting,Algona,120.0
Orting,Kent,1613.0
Orting,Maple Valley,64.0
Orting,Puyallup,9078.0
Orting,Snohomish,75.0
Orting,Des Moines,308.0
Orting,Sumner,2742.0
Orting,Bremerton,60.0
Orting,Union Gap,192.0
Orting,Alderton,1307.0
Orting,Clover Creek,474.0
Orting,Graham,135.0
Orting,Key Center,64.0
Orting,McChord AFB,240.0
Orting,Maltby,60.0
Orting,Midland,128.0
Orting,Parkland,244.0
Orting,Prairie Ridge,2900.0
Orting,South Hill,4782.0
Orting,Spanaway,124.0
Orting,Summit View,105.0
Orting,Waller,64.0
Orting,White Center,120.0
Orting,Wollochet,64.0
Steilacoom,Lacey,763.0
Steilacoom,Olympia,557.0
Steilacoom,Seattle,228.0
Steilacoom,Burien,101.0
Steilacoom,Lakewood,8745.0
Steilacoom,Tacoma,2815.0
Steilacoom,University Place,1117.0
Steilacoom,Fircrest,152.0
Steilacoom,Federal Way,203.0
Steilacoom,Redmond,203.0
Steilacoom,SeaTac,330.0
Steilacoom,Shoreline,101.0
Steilacoom,Puyallup,228.0
Steilacoom,Clover Creek,203.0
Steilacoom,Ketron Island,1043.0
Steilacoom,McChord AFB,101.0
Steilacoom,Midland,101.0
Steilacoom,North Fort Lewis,203.0
Steilacoom,Parkland,101.0
Steilacoom,Rosedale,101.0
Steilacoom,Spanaway,101.0
Steilacoom,Tanglewilde,203.0
Steilacoom,Wollochet,178.0
Long Beach,Lakewood,127.0
Long Beach,Longview,127.0
Long Beach,Meadow Glade,127.0
Spokane,Clarkston,412.0
Spokane,Othello,148.0
Spokane,Kennewick,203.0
Spokane,Richland,222.0
Spokane,Pasco,264.0
Spokane,Everett,560.0
Spokane,Olympia,197.0
Spokane,Monroe,78.0
Spokane,Seattle,1042.0
Spokane,Newcastle,207.0
Spokane,Pullman,354.0
Spokane,North Bend,93.0
Spokane,Burien,395.0
Spokane,Tukwila,652.0
Spokane,Chewelah,85.0
Spokane,Colville,498.0
Spokane,Spokane Valley,71331.0
Spokane,Airway Heights,13309.0
Spokane,Deer Park,1689.0
Spokane,East Wenatchee,123.0
Spokane,Mount Vernon,67.0
Spokane,Lakewood,78.0
Spokane,Tacoma,742.0
Spokane,Davenport,549.0
Spokane,Auburn,223.0
Spokane,Bellevue,166.0
Spokane,Covington,31.0
Spokane,Federal Way,2134.0
Spokane,Issaquah,149.0
Spokane,Kenmore,72.0
Spokane,SeaTac,2003.0
Spokane,Shoreline,79.0
Spokane,Kent,330.0
Spokane,Cheney,3903.0
Spokane,Millwood,2251.0
Spokane,Bellingham,201.0
Spokane,Puyallup,89.0
Spokane,Des Moines,81.0
Spokane,Lynnwood,142.0
Spokane,Marysville,25.0
Spokane,Burlington,93.0
Spokane,Union Gap,72.0
Spokane,Yakima,607.0
Spokane,Kelso,25.0
Spokane,Longview,25.0
Spokane,Country Homes,2573.0
Spokane,Fairchild AFB,681.0
Spokane,Lake Stickney,73.0
Spokane,Otis Orchards-East Farms,184.0
Spokane,Tanglewilde,31.0
Spokane,Town and Country,14410.0
Spokane,Waller,32.0
Spokane,West Clarkston-Highland,74.0
Davenport,Richland,61.0
Davenport,Spokane Valley,537.0
Davenport,Airway Heights,646.0
Davenport,Spokane,1040.0
Davenport,Union Gap,61.0
Auburn,Vancouver,86.0
Auburn,Kennewick,59.0
Auburn,Pasco,280.0
Auburn,Everett,503.0
Auburn,Olympia,193.0
Auburn,Mill Creek,63.0
Auburn,Monroe,31.0
Auburn,Mukilteo,102.0
Auburn,Seattle,10028.0
Auburn,Woodinville,215.0
Auburn,Poulsbo,59.0
Auburn,Milton,748.0
Auburn,Newcastle,240.0
Auburn,North Bend,572.0
Auburn,Pacific,325.0
Auburn,Burien,1042.0
Auburn,Tukwila,11069.0
Auburn,Bonney Lake,2019.0
Auburn,Buckley,296.0
Auburn,Mount Vernon,63.0
Auburn,Edgewood,195.0
Auburn,Gig Harbor,145.0
Auburn,Lakewood,411.0
Auburn,Tacoma,9147.0
Auburn,University Place,25.0
Auburn,Spokane,172.0
Auburn,Bellevue,1772.0
Auburn,Covington,852.0
Auburn,Enumclaw,149.0
Auburn,Federal Way,16903.0
Auburn,Issaquah,397.0
Auburn,Kenmore,59.0
Auburn,Redmond,914.0
Auburn,Renton,1776.0
Auburn,Sammamish,112.0
Auburn,SeaTac,5196.0
Auburn,Shoreline,304.0
Auburn,Snoqualmie,375.0
Auburn,Algona,504.0
Auburn,Kent,20485.0
Auburn,Maple Valley,1343.0
Auburn,Bellingham,62.0
Auburn,Puyallup,3013.0
Auburn,Snohomish,59.0
Auburn,Des Moines,2532.0
Auburn,Kirkland,258.0
Auburn,Sumner,4514.0
Auburn,Bothell,346.0
Auburn,Lynnwood,90.0
Auburn,Burlington,81.0
Auburn,Bremerton,149.0
Auburn,Yakima,59.0
Auburn,Alderton,464.0
Auburn,Artondale,59.0
Auburn,Boulevard Park,237.0
Auburn,Browns Point,39.0
Auburn,Camano,59.0
Auburn,Clearview,59.0
Auburn,Cottage Lake,171.0
Auburn,East Port Orchard,25.0
Auburn,East Renton Highlands,135.0
Auburn,Fobes Hill,81.0
Auburn,Fords Prairie,59.0
Auburn,Fort Lewis,31.0
Auburn,Hazel Dell,76.0
Auburn,Hobart,59.0
Auburn,Ketron Island,76.0
Auburn,Lakeland North,152.0
Auburn,Lakeland South,221.0
Auburn,Lake Morton-Berrydale,258.0
Auburn,Lake Tapps,1326.0
Auburn,Larch Way,184.0
Auburn,McChord AFB,76.0
Auburn,Maltby,59.0
Auburn,Midland,70.0
Auburn,Mirrormont,63.0
Auburn,Monroe North,198.0
Auburn,North Lynnwood,200.0
Auburn,Parkland,644.0
Auburn,Prairie Ridge,2328.0
Auburn,Shadow Lake,59.0
Auburn,Silverdale,112.0
Auburn,South Hill,1014.0
Auburn,Spanaway,216.0
Auburn,Tanglewilde,86.0
Auburn,Vashon,118.0
Auburn,Waller,325.0
Auburn,White Center,552.0
Auburn,Wollochet,86.0
Bellevue,Vancouver,184.0
Bellevue,Centralia,88.0
Bellevue,Everett,555.0
Bellevue,Olympia,204.0
Bellevue,Mill Creek,235.0
Bellevue,Mountlake Terrace,178.0
Bellevue,Mukilteo,570.0
Bellevue,Seattle,21784.0
Bellevue,Woodinville,1924.0
Bellevue,Bainbridge Island,66.0
Bellevue,Mercer Island,1458.0
Bellevue,Newcastle,4086.0
Bellevue,North Bend,838.0
Bellevue,Yarrow Point,765.0
Bellevue,Burien,358.0
Bellevue,Lake Forest Park,281.0
Bellevue,Tukwila,9465.0
Bellevue,East Wenatchee,89.0
Bellevue,Bonney Lake,50.0
Bellevue,Anacortes,83.0
Bellevue,Mount Vernon,278.0
Bellevue,Lakewood,577.0
Bellevue,Tacoma,1811.0
Bellevue,University Place,179.0
Bellevue,Spokane,74.0
Bellevue,Auburn,760.0
Bellevue,Covington,143.0
Bellevue,Federal Way,2013.0
Bellevue,Issaquah,9076.0
Bellevue,Kenmore,243.0
Bellevue,Redmond,31591.0
Bellevue,Renton,1033.0
Bellevue,Sammamish,649.0
Bellevue,SeaTac,11198.0
Bellevue,Shoreline,854.0
Bellevue,Snoqualmie,1878.0
Bellevue,Kent,3103.0
Bellevue,Maple Valley,100.0
Bellevue,Medina,414.0
Bellevue,Bellingham,224.0
Bellevue,Puyallup,322.0
Bellevue,Snohomish,159.0
Bellevue,Des Moines,544.0
Bellevue,Kirkland,10723.0
Bellevue,Sumner,50.0
Bellevue,Bothell,2307.0
Bellevue,Edmonds,249.0
Bellevue,Lynnwood,738.0
Bellevue,Burlington,87.0
Bellevue,Brier,70.0
Bellevue,Bremerton,150.0
Bellevue,Union Gap,62.0
Bellevue,Oak Harbor,89.0
Bellevue,Bangor Base,74.0
Bellevue,Bothell West,157.0
Bellevue,Boulevard Park,132.0
Bellevue,Cottage Lake,457.0
Bellevue,East Renton Highlands,62.0
Bellevue,Esperance,384.0
Bellevue,Larch Way,268.0
Bellevue,McChord AFB,89.0
Bellevue,Maltby,271.0
Bellevue,Martha Lake,50.0
Bellevue,Mirrormont,217.0
Bellevue,Monroe North,89.0
Bellevue,Navy Yard City,110.0
Bellevue,North Lynnwood,831.0
Bellevue,Parkland,83.0
Bellevue,Shadow Lake,145.0
Bellevue,South Hill,221.0
Bellevue,Union Hill-Novelty Hill,322.0
Bellevue,Waller,284.0
Bellevue,Whidbey Island Station,53.0
Bellevue,White Center,181.0
Covington,Seattle,1057.0
Covington,Woodinville,94.0
Covington,Mercer Island,94.0
Covington,North Bend,94.0
Covington,Tukwila,3080.0
Covington,Bonney Lake,94.0
Covington,Lakewood,94.0
Covington,Tacoma,1034.0
Covington,Fircrest,94.0
Covington,Auburn,1715.0
Covington,Bellevue,822.0
Covington,Federal Way,564.0
Covington,Issaquah,399.0
Covington,Redmond,94.0
Covington,Renton,846.0
Covington,Sammamish,188.0
Covington,SeaTac,329.0
Covington,Snoqualmie,188.0
Covington,Kent,4465.0
Covington,Maple Valley,1644.0
Covington,Puyallup,94.0
Covington,Des Moines,188.0
Covington,Kirkland,282.0
Covington,Sumner,94.0
Covington,Bothell,94.0
Covington,Edmonds,94.0
Covington,Lake Stevens,94.0
Covington,Bremerton,188.0
Covington,Port Orchard,94.0
Covington,Boulevard Park,141.0
Covington,Lake Morton-Berrydale,1739.0
Covington,Mirrormont,94.0
Covington,Parkland,94.0
Covington,Prairie Ridge,94.0
Covington,Shadow Lake,305.0
Covington,South Hill,94.0
Covington,Union Hill-Novelty Hill,94.0
Covington,White Center,94.0
Covington,Wollochet,94.0
Enumclaw,Lacey,181.0
Enumclaw,Olympia,103.0
Enumclaw,Seattle,723.0
Enumclaw,North Bend,103.0
Enumclaw,Pacific,103.0
Enumclaw,Burien,103.0
Enumclaw,Tukwila,1009.0
Enumclaw,Bonney Lake,1475.0
Enumclaw,Buckley,414.0
Enumclaw,Gig Harbor,103.0
Enumclaw,Lakewood,103.0
Enumclaw,Tacoma,1136.0
Enumclaw,University Place,103.0
Enumclaw,Auburn,1086.0
Enumclaw,Bellevue,206.0
Enumclaw,Covington,103.0
Enumclaw,Federal Way,619.0
Enumclaw,Redmond,207.0
Enumclaw,Renton,103.0
Enumclaw,SeaTac,207.0
Enumclaw,Snoqualmie,103.0
Enumclaw,Kent,646.0
Enumclaw,Maple Valley,543.0
Enumclaw,Puyallup,931.0
Enumclaw,Des Moines,309.0
Enumclaw,Kirkland,103.0
Enumclaw,Lynnwood,207.0
Enumclaw,Alderton,206.0
Enumclaw,Clover Creek,388.0
Enumclaw,Lake Holm,103.0
Enumclaw,Parkland,206.0
Enumclaw,Prairie Ridge,2902.0
Enumclaw,South Hill,103.0
Enumclaw,Wollochet,103.0
Federal Way,Vancouver,293.0
Federal Way,Richland,12.0
Federal Way,Tumwater,78.0
Federal Way,Centralia,185.0
Federal Way,Everett,833.0
Federal Way,Lacey,358.0
Federal Way,Olympia,664.0
Federal Way,Mill Creek,82.0
Federal Way,Monroe,76.0
Federal Way,Mountlake Terrace,178.0
Federal Way,Mukilteo,142.0
Federal Way,Seattle,20724.0
Federal Way,Woodinville,173.0
Federal Way,Poulsbo,114.0
Federal Way,Mercer Island,72.0
Federal Way,Milton,4266.0
Federal Way,Normandy Park,479.0
Federal Way,Pullman,12.0
Federal Way,North Bend,597.0
Federal Way,Burien,2163.0
Federal Way,Tukwila,16634.0
Federal Way,Spokane Valley,72.0
Federal Way,Airway Heights,176.0
Federal Way,Bonney Lake,507.0
Federal Way,Anacortes,79.0
Federal Way,Mount Vernon,94.0
Federal Way,Edgewood,84.0
Federal Way,Gig Harbor,243.0
Federal Way,Lakewood,4324.0
Federal Way,Tacoma,27602.0
Federal Way,University Place,783.0
Federal Way,Orting,258.0
Federal Way,Long Beach,145.0
Federal Way,Spokane,407.0
Federal Way,Auburn,7696.0
Federal Way,Bellevue,2129.0
Federal Way,Covington,127.0
Federal Way,Enumclaw,218.0
Federal Way,Issaquah,257.0
Federal Way,Redmond,1400.0
Federal Way,Renton,1584.0
Federal Way,Sammamish,74.0
Federal Way,SeaTac,14212.0
Federal Way,Shoreline,418.0
Federal Way,Snoqualmie,168.0
Federal Way,Aberdeen,171.0
Federal Way,Algona,429.0
Federal Way,Kent,15591.0
Federal Way,Maple Valley,393.0
Federal Way,Cheney,82.0
Federal Way,Bellingham,98.0
Federal Way,Puyallup,3466.0
Federal Way,Shelton,66.0
Federal Way,Des Moines,10709.0
Federal Way,Kirkland,1089.0
Federal Way,Sumner,1209.0
Federal Way,Bothell,165.0
Federal Way,Edmonds,210.0
Federal Way,Lake Stevens,164.0
Federal Way,Lynnwood,150.0
Federal Way,Marysville,12.0
Federal Way,Bremerton,349.0
Federal Way,Union Gap,24.0
Federal Way,Yakima,54.0
Federal Way,Selah,82.0
Federal Way,Kelso,24.0
Federal Way,Longview,39.0
Federal Way,Alderton,280.0
Federal Way,Bethel,145.0
Federal Way,Boulevard Park,471.0
Federal Way,Browns Point,987.0
Federal Way,Bryn Mawr-Skyway,87.0
Federal Way,Clover Creek,237.0
Federal Way,Country Homes,12.0
Federal Way,East Port Orchard,80.0
Federal Way,East Renton Highlands,45.0
Federal Way,Fords Prairie,216.0
Federal Way,Fort Lewis,225.0
Federal Way,Lakeland North,749.0
Federal Way,Lakeland South,443.0
Federal Way,Lake Morton-Berrydale,152.0
Federal Way,Larch Way,76.0
Federal Way,McChord AFB,77.0
Federal Way,Maltby,74.0
Federal Way,Maple Heights-Lake Desire,12.0
Federal Way,Meadow Glade,72.0
Federal Way,Midland,78.0
Federal Way,Monroe North,77.0
Federal Way,Nisqually Indian Community,34.0
Federal Way,North Fort Lewis,186.0
Federal Way,North Lynnwood,377.0
Federal Way,Parkland,739.0
Federal Way,Parkwood,79.0
Federal Way,Picnic Point,72.0
Federal Way,Prairie Ridge,493.0
Federal Way,Shadow Lake,79.0
Federal Way,Silverdale,82.0
Federal Way,South Hill,1150.0
Federal Way,Spanaway,199.0
Federal Way,Summit,42.0
Federal Way,Summit View,82.0
Federal Way,Tanglewilde,84.0
Federal Way,Union Hill-Novelty Hill,82.0
Federal Way,Vashon,76.0
Federal Way,Waller,45.0
Federal Way,White Center,1499.0
Federal Way,Wollochet,247.0
Issaquah,Everett,94.0
Issaquah,Mukilteo,78.0
Issaquah,Seattle,1925.0
Issaquah,Woodinville,63.0
Issaquah,Newcastle,189.0
Issaquah,North Bend,379.0
Issaquah,Burien,63.0
Issaquah,Lake Forest Park,63.0
Issaquah,Tukwila,505.0
Issaquah,Airway Heights,63.0
Issaquah,Bonney Lake,63.0
Issaquah,University Place,126.0
Issaquah,Auburn,158.0
Issaquah,Bellevue,4763.0
Issaquah,Federal Way,126.0
Issaquah,Kenmore,95.0
Issaquah,Redmond,1438.0
Issaquah,Renton,678.0
Issaquah,Sammamish,284.0
Issaquah,SeaTac,1801.0
Issaquah,Kent,63.0
Issaquah,Maple Valley,220.0
Issaquah,Puyallup,63.0
Issaquah,Des Moines,95.0
Issaquah,Kirkland,885.0
Issaquah,Bothell,63.0
Issaquah,Marysville,63.0
Issaquah,Kelso,95.0
Issaquah,Alderton,63.0
Issaquah,Cottage Lake,95.0
Issaquah,Fords Prairie,94.0
Issaquah,Maltby,95.0
Issaquah,Martha Lake,126.0
Issaquah,Mirrormont,95.0
Issaquah,North Lynnwood,181.0
Issaquah,Prairie Ridge,189.0
Issaquah,Union Hill-Novelty Hill,63.0
Issaquah,White Center,118.0
Kenmore,Vancouver,76.0
Kenmore,Kennewick,76.0
Kenmore,Richland,76.0
Kenmore,Everett,1499.0
Kenmore,Mill Creek,826.0
Kenmore,Monroe,83.0
Kenmore,Mountlake Terrace,725.0
Kenmore,Seattle,8402.0
Kenmore,Woodinville,5808.0
Kenmore,Poulsbo,83.0
Kenmore,Burien,172.0
Kenmore,Lake Forest Park,3523.0
Kenmore,Tukwila,772.0
Kenmore,Anacortes,159.0
Kenmore,Mount Vernon,238.0
Kenmore,Lakewood,86.0
Kenmore,Tacoma,242.0
Kenmore,University Place,83.0
Kenmore,Auburn,86.0
Kenmore,Bellevue,2819.0
Kenmore,Enumclaw,86.0
Kenmore,Issaquah,325.0
Kenmore,Redmond,2584.0
Kenmore,Renton,211.0
Kenmore,SeaTac,1566.0
Kenmore,Shoreline,1713.0
Kenmore,Snoqualmie,83.0
Kenmore,Kent,245.0
Kenmore,Bellingham,152.0
Kenmore,Puyallup,166.0
Kenmore,Snohomish,172.0
Kenmore,Kirkland,21649.0
Kenmore,Bothell,9827.0
Kenmore,Edmonds,813.0
Kenmore,Lynnwood,1524.0
Kenmore,Marysville,685.0
Kenmore,Brier,173.0
Kenmore,Bothell West,283.0
Kenmore,Cottage Lake,521.0
Kenmore,Esperance,166.0
Kenmore,Lake Stickney,256.0
Kenmore,Larch Way,173.0
Kenmore,Maltby,906.0
Kenmore,Monroe North,328.0
Kenmore,North Lynnwood,2945.0
Kenmore,Picnic Point,86.0
Kenmore,Silverdale,76.0
Redmond,Vancouver,137.0
Redmond,Everett,1486.0
Redmond,Olympia,137.0
Redmond,Mill Creek,315.0
Redmond,Monroe,86.0
Redmond,Mountlake Terrace,474.0
Redmond,Mukilteo,243.0
Redmond,Seattle,13392.0
Redmond,Woodinville,7204.0
Redmond,Poulsbo,151.0
Redmond,Mercer Island,180.0
Redmond,Newcastle,163.0
Redmond,North Bend,937.0
Redmond,Yarrow Point,216.0
Redmond,Burien,186.0
Redmond,Lake Forest Park,196.0
Redmond,Tukwila,4005.0
Redmond,Spokane Valley,91.0
Redmond,Anacortes,71.0
Redmond,Mount Vernon,98.0
Redmond,Lakewood,175.0
Redmond,Tacoma,730.0
Redmond,Spokane,98.0
Redmond,Auburn,117.0
Redmond,Bellevue,36482.0
Redmond,Covington,86.0
Redmond,Enumclaw,148.0
Redmond,Federal Way,777.0
Redmond,Issaquah,2229.0
Redmond,Kenmore,143.0
Redmond,Renton,333.0
Redmond,Sammamish,1149.0
Redmond,SeaTac,7275.0
Redmond,Shoreline,396.0
Redmond,Snoqualmie,962.0
Redmond,Kent,986.0
Redmond,Maple Valley,363.0
Redmond,Medina,109.0
Redmond,Bellingham,540.0
Redmond,Puyallup,241.0
Redmond,Snohomish,339.0
Redmond,Des Moines,197.0
Redmond,Kirkland,32528.0
Redmond,Bothell,3380.0
Redmond,Edmonds,356.0
Redmond,Lynnwood,1062.0
Redmond,Marysville,72.0
Redmond,Bremerton,72.0
Redmond,Port Orchard,91.0
Redmond,Bothell West,460.0
Redmond,Camano,86.0
Redmond,Cottage Lake,3033.0
Redmond,Eastmont,189.0
Redmond,East Renton Highlands,91.0
Redmond,Five Corners,219.0
Redmond,Fords Prairie,109.0
Redmond,Hazel Dell,109.0
Redmond,Ketron Island,72.0
Redmond,Maltby,852.0
Redmond,Mirrormont,72.0
Redmond,North Lynnwood,1869.0
Redmond,Picnic Point,87.0
Redmond,Silverdale,196.0
Redmond,South Hill,142.0
Redmond,Spanaway,91.0
Redmond,Union Hill-Novelty Hill,2196.0
Redmond,White Center,185.0
Renton,Tumwater,55.0
Renton,Everett,724.0
Renton,Lacey,398.0
Renton,Olympia,360.0
Renton,Mill Creek,182.0
Renton,Mukilteo,286.0
Renton,Seattle,19604.0
Renton,Woodinville,528.0
Renton,Poulsbo,73.0
Renton,Mercer Island,223.0
Renton,Newcastle,3275.0
Renton,Normandy Park,117.0
Renton,North Bend,230.0
Renton,Pacific,90.0
Renton,Yarrow Point,313.0
Renton,Burien,1749.0
Renton,Lake Forest Park,67.0
Renton,Tukwila,34802.0
Renton,Bonney Lake,190.0
Renton,Buckley,73.0
Renton,Anacortes,90.0
Renton,Gig Harbor,67.0
Renton,Lakewood,2068.0
Renton,Tacoma,2818.0
Renton,University Place,394.0
Renton,Fircrest,55.0
Renton,Spokane,108.0
Renton,Auburn,1207.0
Renton,Bellevue,10973.0
Renton,Covington,134.0
Renton,Enumclaw,147.0
Renton,Federal Way,3571.0
Renton,Issaquah,3298.0
Renton,Kenmore,90.0
Renton,Redmond,2514.0
Renton,Sammamish,195.0
Renton,SeaTac,5049.0
Renton,Shoreline,512.0
Renton,Snoqualmie,1134.0
Renton,Kent,12471.0
Renton,Maple Valley,525.0
Renton,Bellingham,190.0
Renton,Puyallup,639.0
Renton,Des Moines,1070.0
Renton,Kirkland,3015.0
Renton,Sumner,275.0
Renton,Bothell,410.0
Renton,Edmonds,166.0
Renton,Lake Stevens,90.0
Renton,Union Gap,73.0
Renton,Oak Harbor,180.0
Renton,Bothell West,74.0
Renton,Boulevard Park,225.0
Renton,Browns Point,108.0
Renton,Bryn Mawr-Skyway,55.0
Renton,Cottage Lake,222.0
Renton,East Renton Highlands,2717.0
Renton,Fords Prairie,122.0
Renton,Maple Heights-Lake Desire,55.0
Renton,Midland,73.0
Renton,Mirrormont,164.0
Renton,North Lynnwood,522.0
Renton,Parkland,266.0
Renton,Prairie Ridge,110.0
Renton,Shadow Lake,150.0
Renton,Silverdale,134.0
Renton,Tanglewilde,296.0
Renton,White Center,284.0
Sammamish,Kennewick,64.0
Sammamish,Everett,400.0
Sammamish,Mill Creek,184.0
Sammamish,Monroe,127.0
Sammamish,Mountlake Terrace,127.0
Sammamish,Mukilteo,62.0
Sammamish,Seattle,7600.0
Sammamish,Woodinville,1537.0
Sammamish,Mercer Island,343.0
Sammamish,Newcastle,245.0
Sammamish,Pullman,62.0
Sammamish,North Bend,650.0
Sammamish,Yarrow Point,199.0
Sammamish,Burien,63.0
Sammamish,Lake Forest Park,57.0
Sammamish,Tukwila,1804.0
Sammamish,Mount Vernon,120.0
Sammamish,Lakewood,337.0
Sammamish,Tacoma,524.0
Sammamish,University Place,141.0
Sammamish,Spokane,70.0
Sammamish,Auburn,261.0
Sammamish,Bellevue,15895.0
Sammamish,Covington,63.0
Sammamish,Federal Way,686.0
Sammamish,Issaquah,14495.0
Sammamish,Redmond,23819.0
Sammamish,Renton,631.0
Sammamish,SeaTac,5750.0
Sammamish,Shoreline,465.0
Sammamish,Snoqualmie,769.0
Sammamish,Kent,468.0
Sammamish,Maple Valley,62.0
Sammamish,Medina,146.0
Sammamish,Bellingham,370.0
Sammamish,Puyallup,133.0
Sammamish,Snohomish,148.0
Sammamish,Des Moines,70.0
Sammamish,Kirkland,5061.0
Sammamish,Bothell,480.0
Sammamish,Lake Stevens,64.0
Sammamish,Lynnwood,188.0
Sammamish,Burlington,70.0
Sammamish,Yakima,63.0
Sammamish,Longview,81.0
Sammamish,Bothell West,62.0
Sammamish,Cottage Lake,331.0
Sammamish,Esperance,195.0
Sammamish,Fobes Hill,168.0
Sammamish,Fords Prairie,148.0
Sammamish,Maltby,127.0
Sammamish,Maple Heights-Lake Desire,63.0
Sammamish,Monroe North,70.0
Sammamish,North Lynnwood,439.0
Sammamish,Picnic Point,63.0
Sammamish,Suquamish,168.0
Sammamish,Union Hill-Novelty Hill,1501.0
Sammamish,White Center,63.0
Sammamish,Wollochet,158.0
SeaTac,Pasco,62.0
SeaTac,Everett,227.0
SeaTac,Lacey,65.0
SeaTac,Olympia,149.0
SeaTac,Mukilteo,65.0
SeaTac,Seattle,16613.0
SeaTac,Woodinville,264.0
SeaTac,Milton,71.0
SeaTac,Newcastle,85.0
SeaTac,Normandy Park,403.0
SeaTac,North Bend,132.0
SeaTac,Burien,8612.0
SeaTac,Lake Forest Park,262.0
SeaTac,Tukwila,25577.0
SeaTac,Anacortes,20.0
SeaTac,Lakewood,404.0
SeaTac,Tacoma,1986.0
SeaTac,Auburn,651.0
SeaTac,Bellevue,649.0
SeaTac,Federal Way,4012.0
SeaTac,Issaquah,220.0
SeaTac,Redmond,511.0
SeaTac,Renton,717.0
SeaTac,Sammamish,132.0
SeaTac,Shoreline,319.0
SeaTac,Snoqualmie,256.0
SeaTac,Algona,102.0
SeaTac,Kent,5839.0
SeaTac,Medina,78.0
SeaTac,Bellingham,20.0
SeaTac,Puyallup,431.0
SeaTac,Des Moines,5850.0
SeaTac,Kirkland,482.0
SeaTac,Sumner,210.0
SeaTac,Bothell,204.0
SeaTac,Burlington,20.0
SeaTac,Bremerton,201.0
SeaTac,Union Gap,20.0
SeaTac,Longview,78.0
SeaTac,Bothell West,61.0
SeaTac,Boulevard Park,459.0
SeaTac,Bryn Mawr-Skyway,146.0
SeaTac,Eastmont,61.0
SeaTac,East Renton Highlands,65.0
SeaTac,Hazel Dell,20.0
SeaTac,Lakeland North,98.0
SeaTac,Larch Way,65.0
SeaTac,Maltby,61.0
SeaTac,Monroe North,78.0
SeaTac,North Lynnwood,41.0
SeaTac,Parkland,159.0
SeaTac,Salmon Creek,41.0
SeaTac,Shadow Lake,78.0
SeaTac,Silverdale,62.0
SeaTac,South Hill,200.0
SeaTac,Spanaway,20.0
SeaTac,Vashon,71.0
SeaTac,White Center,1515.0
SeaTac,Wollochet,78.0
Shoreline,Richland,60.0
Shoreline,Centralia,191.0
Shoreline,Everett,2621.0
Shoreline,Lacey,299.0
Shoreline,Olympia,190.0
Shoreline,Mill Creek,541.0
Shoreline,Mountlake Terrace,4491.0
Shoreline,Mukilteo,690.0
Shoreline,Seattle,39973.0
Shoreline,Woodinville,1146.0
Shoreline,Mercer Island,155.0
Shoreline,Milton,207.0
Shoreline,Pullman,155.0
Shoreline,North Bend,155.0
Shoreline,Burien,424.0
Shoreline,Lake Forest Park,4956.0
Shoreline,Tukwila,3026.0
Shoreline,Anacortes,60.0
Shoreline,Lakewood,222.0
Shoreline,Tacoma,954.0
Shoreline,Spokane,83.0
Shoreline,Auburn,284.0
Shoreline,Bellevue,2144.0
Shoreline,Federal Way,1088.0
Shoreline,Issaquah,286.0
Shoreline,Kenmore,95.0
Shoreline,Redmond,855.0
Shoreline,Sammamish,62.0
Shoreline,SeaTac,3518.0
Shoreline,Algona,83.0
Shoreline,Kent,806.0
Shoreline,Bellingham,365.0
Shoreline,Puyallup,317.0
Shoreline,Snohomish,187.0
Shoreline,Sultan,62.0
Shoreline,Des Moines,214.0
Shoreline,Kirkland,1798.0
Shoreline,Bothell,1844.0
Shoreline,Edmonds,9051.0
Shoreline,Lynnwood,5752.0
Shoreline,Marysville,630.0
Shoreline,Burlington,186.0
Shoreline,Oak Harbor,83.0
Shoreline,Boulevard Park,264.0
Shoreline,Browns Point,64.0
Shoreline,Cottage Lake,159.0
Shoreline,Eastmont,83.0
Shoreline,East Port Orchard,86.0
Shoreline,Esperance,4559.0
Shoreline,Fords Prairie,176.0
Shoreline,Lake Stickney,123.0
Shoreline,Larch Way,663.0
Shoreline,Maltby,143.0
Shoreline,Martha Lake,60.0
Shoreline,Monroe North,60.0
Shoreline,North Lynnwood,6043.0
Shoreline,Parkland,185.0
Shoreline,Picnic Point,220.0
Shoreline,Prairie Ridge,103.0
Shoreline,Spanaway,62.0
Shoreline,Tanglewilde,95.0
Shoreline,White Center,86.0
Snoqualmie,Seattle,450.0
Snoqualmie,Woodinville,150.0
Snoqualmie,North Bend,3150.0
Snoqualmie,Burien,75.0
Snoqualmie,Tukwila,75.0
Snoqualmie,Bellevue,1280.0
Snoqualmie,Issaquah,1207.0
Snoqualmie,Redmond,282.0
Snoqualmie,SeaTac,150.0
Snoqualmie,Kent,150.0
Snoqualmie,Bellingham,75.0
Snoqualmie,Kirkland,319.0
Snoqualmie,Bothell,75.0
Snoqualmie,Lynnwood,75.0
Snoqualmie,Mirrormont,75.0
Port Angeles,Lacey,119.0
