residence,workplace,commuters
Coral Terrace,Miami Beach,2164.0
Coral Terrace,North Miami,617.0
Coral Terrace,Pinecrest,817.0
Coral Terrace,Indian Creek,57.0
Coral Terrace,Miami Shores,145.0
Coral Terrace,Miami Springs,202.0
Coral Terrace,Opa-locka,110.0
Coral Terrace,South Miami,6768.0
Coral Terrace,Coral Springs,55.0
Coral Terrace,Deerfield Beach,110.0
Coral Terrace,Miramar,207.0
Coral Terrace,Parkland,33.0
Coral Terrace,Pembroke Park,55.0
Coral Terrace,Pompano Beach,112.0
Coral Terrace,Winter Haven,33.0
Coral Terrace,Dania Beach,378.0
Coral Terrace,Davie,271.0
Coral Terrace,Fort Lauderdale,736.0
Coral Terrace,Oakland Park,112.0
Coral Terrace,Pembroke Pines,498.0
Coral Terrace,Jacksonville,82.0
Coral Terrace,Jupiter,33.0
Coral Terrace,Boca Raton,88.0
Coral Terrace,Brownsville,69.0
Coral Terrace,Conway,57.0
Coral Terrace,Ferry Pass,110.0
Coral Terrace,Fisher Island,181.0
Coral Terrace,Fountainebleau,4902.0
Coral Terrace,Gladeview,181.0
Coral Terrace,Glenvar Heights,5174.0
Coral Terrace,Golden Glades,283.0
Coral Terrace,Kendale Lakes,1059.0
Coral Terrace,Kendall,1442.0
Coral Terrace,Kendall West,202.0
Coral Terrace,Key Largo,86.0
Coral Terrace,Leisure City,171.0
Coral Terrace,Oak Ridge,57.0
Coral Terrace,Ojus,33.0
Coral Terrace,Olympia Heights,275.0
Coral Terrace,Palm Springs North,57.0
Coral Terrace,Pinewood,123.0
Coral Terrace,Princeton,33.0
Coral Terrace,South Bradenton,69.0
Coral Terrace,South Miami Heights,298.0
Coral Terrace,Sunset,445.0
Coral Terrace,Tamiami,456.0
Coral Terrace,The Crossings,628.0
Coral Terrace,The Hammocks,200.0
Coral Terrace,Westchester,2930.0
Coral Terrace,Westgate,33.0
Coral Terrace,West Perrine,33.0
Coral Terrace,Westwood Lakes,178.0
Cortez,Lighthouse Point,68.0
Cortez,Orlando,68.0
Cortez,Clearwater,68.0
Cortez,Titusville,68.0
Cortez,Bradenton,6001.0
Cortez,Tampa,490.0
Cortez,Lake Butler,67.0
Cortez,Bradenton Beach,2229.0
Cortez,Longboat Key,340.0
Cortez,Palmetto,562.0
Cortez,St. Petersburg,271.0
Cortez,Sarasota,492.0
Cortez,Key West,68.0
Cortez,Apollo Beach,67.0
Cortez,Bayshore Gardens,699.0
Cortez,Brandon,153.0
Cortez,Cypress Lake,68.0
Cortez,Ellenton,240.0
Cortez,Fruitville,136.0
Cortez,North Fort Myers,135.0
Cortez,Oak Ridge,68.0
Cortez,Palm River-Clair Mel,67.0
Cortez,Riverview,135.0
Cortez,Siesta Key,137.0
Cortez,South Bradenton,5210.0
Cortez,Southgate,203.0
Cortez,South Sarasota,171.0
Cortez,West Bradenton,903.0
Cortez,West Samoset,562.0
Country Club,Lantana,47.0
Country Club,West Palm Beach,174.0
Country Club,Sunrise,766.0
Country Club,Tamarac,105.0
Country Club,Weston,449.0
Country Club,Hallandale Beach,47.0
Country Club,Lauderdale Lakes,116.0
Country Club,Wilton Manors,105.0
Country Club,Lauderhill,47.0
Country Club,Margate,200.0
Country Club,Hollywood,1097.0
Country Club,Gainesville,47.0
Country Club,North Miami Beach,340.0
Country Club,North Bay Village,47.0
Country Club,Sweetwater,47.0
Country Club,Doral,1377.0
Country Club,Miami Lakes,4869.0
Country Club,Miami,3332.0
Country Club,Miami Gardens,268.0
Country Club,Aventura,327.0
Country Club,Bal Harbour,71.0
Country Club,Coral Gables,328.0
Country Club,Hialeah,4289.0
Country Club,Hialeah Gardens,460.0
Country Club,Medley,175.0
Country Club,Miami Beach,793.0
Country Club,North Miami,924.0
Country Club,Golden Beach,47.0
Country Club,Miami Shores,59.0
Country Club,Miami Springs,105.0
Country Club,Opa-locka,105.0
Country Club,South Miami,95.0
Country Club,Coconut Creek,211.0
Country Club,Cooper City,442.0
Country Club,Coral Springs,116.0
Country Club,Miramar,1077.0
Country Club,North Lauderdale,118.0
Country Club,Pembroke Park,47.0
Country Club,Pompano Beach,47.0
Country Club,Cape Coral,106.0
Country Club,Tallahassee,232.0
Country Club,Dania Beach,704.0
Country Club,Davie,881.0
Country Club,Southwest Ranches,211.0
Country Club,Fort Lauderdale,530.0
Country Club,Oakland Park,196.0
Country Club,Pembroke Pines,6025.0
Country Club,Boynton Beach,47.0
Country Club,Boca Raton,47.0
Country Club,Delray Beach,116.0
Country Club,Brownsville,116.0
Country Club,Coral Terrace,142.0
Country Club,Fountainebleau,258.0
Country Club,Gladeview,142.0
Country Club,Glenvar Heights,47.0
Country Club,Golden Glades,152.0
Country Club,Kendale Lakes,153.0
Country Club,Kendall,152.0
Country Club,Ojus,105.0
Country Club,Olympia Heights,142.0
Country Club,Palm Springs North,285.0
Country Club,Pinewood,210.0
Country Club,Roosevelt Gardens,106.0
Country Club,South Miami Heights,47.0
Country Club,Spring Hill,58.0
Country Club,The Crossings,58.0
Country Club,Westchester,630.0
Country Club,Westwood Lakes,58.0
Country Walk,West Palm Beach,54.0
Country Walk,Palmetto Bay,719.0
Country Walk,Hollywood,379.0
Country Walk,Orlando,54.0
Country Walk,North Miami Beach,54.0
Country Walk,Sweetwater,54.0
Country Walk,Cutler Bay,67.0
Country Walk,Doral,924.0
Country Walk,Miami Lakes,54.0
Country Walk,Miami,920.0
Country Walk,Coral Gables,488.0
Country Walk,Hialeah,108.0
Country Walk,Homestead,54.0
Country Walk,Miami Beach,500.0
Country Walk,Pinecrest,543.0
Country Walk,Miami Springs,54.0
Country Walk,South Miami,217.0
Country Walk,Pompano Beach,108.0
Country Walk,"Islamorada, Village of Islands",54.0
Country Walk,Dania Beach,108.0
Country Walk,Fort Lauderdale,162.0
Country Walk,Pembroke Pines,270.0
Country Walk,Naples,54.0
Country Walk,Delray Beach,108.0
Country Walk,Coral Terrace,54.0
Country Walk,Fisher Island,54.0
Country Walk,Fountainebleau,108.0
Country Walk,Glenvar Heights,108.0
Country Walk,Homestead Base,108.0
Country Walk,Kendale Lakes,1126.0
Country Walk,Kendall,1560.0
Country Walk,Kendall West,257.0
Country Walk,Key Largo,54.0
Country Walk,Olympia Heights,108.0
Country Walk,Pinewood,54.0
Country Walk,Princeton,54.0
Country Walk,Richmond West,1182.0
Country Walk,Southchase,54.0
Country Walk,South Miami Heights,529.0
Country Walk,Tamiami,217.0
Country Walk,Tavernier,108.0
Country Walk,The Crossings,624.0
Country Walk,The Hammocks,977.0
Country Walk,Westchester,691.0
Country Walk,Westgate,54.0
Country Walk,West Perrine,108.0
Crystal Lake,Orlando,627.0
Crystal Lake,Belleair Bluffs,58.0
Crystal Lake,Lakeland,15894.0
Crystal Lake,Kissimmee,58.0
Crystal Lake,Lake Mary,116.0
Crystal Lake,Tampa,1208.0
Crystal Lake,Bartow,175.0
Crystal Lake,Fort Meade,58.0
Crystal Lake,Lake Wales,58.0
Crystal Lake,Winter Haven,348.0
Crystal Lake,Tallahassee,58.0
Crystal Lake,St. Petersburg,58.0
Crystal Lake,Winter Park,58.0
Crystal Lake,Auburndale,175.0
Crystal Lake,Brandon,174.0
Crystal Lake,Carrollwood,58.0
Crystal Lake,Citrus Park,58.0
Crystal Lake,Combee Settlement,1080.0
Crystal Lake,Connerton,58.0
Crystal Lake,Cortez,58.0
Crystal Lake,Cypress Gardens,58.0
Crystal Lake,East Lake-Orient Park,58.0
Crystal Lake,Fussels Corner,175.0
Crystal Lake,Highland City,876.0
Crystal Lake,Hunters Creek,58.0
Crystal Lake,Jensen Beach,58.0
Crystal Lake,Kendall,58.0
Crystal Lake,Lakeland Highlands,818.0
Crystal Lake,Land O' Lakes,58.0
Crystal Lake,Medulla,131.0
Crystal Lake,Pasadena Hills,58.0
Crystal Lake,Riverview,58.0
Crystal Lake,Southchase,58.0
Crystal Lake,Sun City Center,116.0
Crystal Lake,Town 'n' Country,58.0
Crystal Lake,Valrico,58.0
Crystal Lake,Wesley Chapel,233.0
Crystal Springs,Dade City,103.0
Crystal Springs,Lauderhill,51.0
Crystal Springs,Madeira Beach,51.0
Crystal Springs,Lakeland,153.0
Crystal Springs,Zephyrhills,855.0
Crystal Springs,Plant City,51.0
Crystal Springs,Tampa,1222.0
Crystal Springs,Medley,103.0
Crystal Springs,St. Petersburg,154.0
Crystal Springs,Brandon,206.0
Crystal Springs,Cheval,51.0
Crystal Springs,East Lake-Orient Park,153.0
Crystal Springs,High Point,51.0
Crystal Springs,Mango,51.0
Crystal Springs,Northdale,51.0
Crystal Springs,Pasadena Hills,1490.0
Crystal Springs,Riverview,103.0
Crystal Springs,Thonotosassa,116.0
Crystal Springs,Town 'n' Country,115.0
Crystal Springs,Wesley Chapel,463.0
Crystal Springs,Zephyrhills South,414.0
Crystal Springs,Zephyrhills West,1023.0
Cypress Gardens,West Palm Beach,47.0
Cypress Gardens,Avon Park,59.0
Cypress Gardens,St. Augustine,47.0
Cypress Gardens,San Antonio,95.0
Cypress Gardens,Wellington,118.0
Cypress Gardens,Hallandale Beach,59.0
Cypress Gardens,Margate,59.0
Cypress Gardens,Orlando,1220.0
Cypress Gardens,Pinellas Park,59.0
Cypress Gardens,Highland Park,119.0
Cypress Gardens,Lakeland,4103.0
Cypress Gardens,Gainesville,118.0
Cypress Gardens,Kissimmee,260.0
Cypress Gardens,Flagler Beach,47.0
Cypress Gardens,Altamonte Springs,94.0
Cypress Gardens,Fort Myers,73.0
Cypress Gardens,Plant City,59.0
Cypress Gardens,Tampa,863.0
Cypress Gardens,Bartow,142.0
Cypress Gardens,Fort Meade,59.0
Cypress Gardens,Frostproof,212.0
Cypress Gardens,Lake Wales,95.0
Cypress Gardens,Coconut Creek,47.0
Cypress Gardens,Bradenton Beach,177.0
Cypress Gardens,Cape Coral,59.0
Cypress Gardens,Daytona Beach,132.0
Cypress Gardens,Lake Hamilton,95.0
Cypress Gardens,Winter Haven,28461.0
Cypress Gardens,Haines City,320.0
Cypress Gardens,St. Petersburg,296.0
Cypress Gardens,Dania Beach,59.0
Cypress Gardens,Davie,47.0
Cypress Gardens,Pembroke Pines,47.0
Cypress Gardens,Boynton Beach,95.0
Cypress Gardens,Palm Coast,95.0
Cypress Gardens,Auburndale,261.0
Cypress Gardens,Delray Beach,143.0
Cypress Gardens,Bayshore Gardens,59.0
Cypress Gardens,Brandon,555.0
Cypress Gardens,Buenaventura Lakes,95.0
Cypress Gardens,Carrollwood,59.0
Cypress Gardens,Combee Settlement,390.0
Cypress Gardens,East Lake-Orient Park,118.0
Cypress Gardens,Four Corners,118.0
Cypress Gardens,Fussels Corner,118.0
Cypress Gardens,Highland City,59.0
Cypress Gardens,Holiday,47.0
Cypress Gardens,Inwood,73.0
Cypress Gardens,Lakeland Highlands,214.0
Cypress Gardens,Medulla,153.0
Cypress Gardens,Palm River-Clair Mel,59.0
Cypress Gardens,Pasadena Hills,59.0
Cypress Gardens,Southchase,47.0
Cypress Gardens,Southeast Arcadia,47.0
Cypress Gardens,Sun City Center,47.0
Cypress Gardens,Thonotosassa,59.0
Cypress Gardens,Union Park,59.0
Cypress Lake,Sunrise,53.0
Cypress Lake,Riviera Beach,214.0
Cypress Lake,Margate,101.0
Cypress Lake,Fort Myers Beach,518.0
Cypress Lake,Sanibel,670.0
Cypress Lake,Fort Myers,2936.0
Cypress Lake,Tampa,53.0
Cypress Lake,Coral Springs,50.0
Cypress Lake,Deerfield Beach,53.0
Cypress Lake,Bonita Springs,113.0
Cypress Lake,Cape Coral,789.0
Cypress Lake,Tallahassee,106.0
Cypress Lake,Fort Lauderdale,53.0
Cypress Lake,Naples,156.0
Cypress Lake,Estero,871.0
Cypress Lake,Brandon,50.0
Cypress Lake,Buckingham,53.0
Cypress Lake,Doctor Phillips,50.0
Cypress Lake,Golden Gate,50.0
Cypress Lake,Iona,1130.0
Cypress Lake,Lehigh Acres,213.0
Cypress Lake,McGregor,1510.0
Cypress Lake,North Fort Myers,257.0
Cypress Lake,Page Park,1532.0
Cypress Lake,Pelican Bay,223.0
Cypress Lake,Pine Ridge,101.0
Cypress Lake,Port Charlotte,106.0
Cypress Lake,Punta Rassa,203.0
Cypress Lake,San Carlos Park,157.0
Cypress Lake,Solana,114.0
Cypress Lake,South Venice,50.0
Cypress Lake,Villas,4955.0
Cypress Lake,Whiskey Creek,261.0
Cypress Quarters,Okeechobee,2323.0
Cypress Quarters,Orlando,57.0
Cypress Quarters,Rockledge,57.0
Cypress Quarters,Port St. Lucie,57.0
Cypress Quarters,Marathon,57.0
Cypress Quarters,Palm Beach Gardens,115.0
Cypress Quarters,Mangonia Park,115.0
Cypress Quarters,Jensen Beach,115.0
Cypress Quarters,Taylor Creek,57.0
Cypress Quarters,Vero Beach South,57.0
Doctor Phillips,West Palm Beach,108.0
Doctor Phillips,Neptune Beach,36.0
Doctor Phillips,Tamarac,36.0
Doctor Phillips,Maitland,144.0
Doctor Phillips,Orlando,4979.0
Doctor Phillips,Clearwater,45.0
Doctor Phillips,Madeira Beach,36.0
Doctor Phillips,Gainesville,108.0
Doctor Phillips,Kissimmee,216.0
Doctor Phillips,Bradenton,36.0
Doctor Phillips,Sunny Isles Beach,36.0
Doctor Phillips,Altamonte Springs,72.0
Doctor Phillips,Sanford,72.0
Doctor Phillips,Oviedo,36.0
Doctor Phillips,Miami,36.0
Doctor Phillips,Tampa,36.0
Doctor Phillips,Pensacola,36.0
Doctor Phillips,Miami Beach,72.0
Doctor Phillips,Pinecrest,36.0
Doctor Phillips,Lake Butler,571.0
Doctor Phillips,St. Petersburg,72.0
Doctor Phillips,Mangonia Park,36.0
Doctor Phillips,Jacksonville,144.0
Doctor Phillips,Ocoee,36.0
Doctor Phillips,Winter Park,144.0
Doctor Phillips,Jupiter,117.0
Doctor Phillips,Azalea Park,72.0
Doctor Phillips,Bay Hill,72.0
Doctor Phillips,Fairview Shores,36.0
Doctor Phillips,Ferndale,72.0
Doctor Phillips,Fruitville,36.0
Doctor Phillips,Heathrow,36.0
Doctor Phillips,Holden Heights,72.0
Doctor Phillips,Hunters Creek,180.0
Doctor Phillips,Lockhart,36.0
Doctor Phillips,Oak Ridge,108.0
Doctor Phillips,Orlovista,72.0
Doctor Phillips,Pine Hills,117.0
Doctor Phillips,Roseland,36.0
Doctor Phillips,Southchase,145.0
Doctor Phillips,University,36.0
Doctor Phillips,Wekiwa Springs,36.0
East Lake,Jacksonville Beach,53.0
East Lake,Port Richey,289.0
East Lake,San Antonio,50.0
East Lake,Belleair Bluffs,53.0
East Lake,Clearwater,9869.0
East Lake,Indian Rocks Beach,53.0
East Lake,Pinellas Park,686.0
East Lake,Safety Harbor,3157.0
East Lake,Treasure Island,74.0
East Lake,Oldsmar,6435.0
East Lake,Tarpon Springs,2027.0
East Lake,Lakeland,234.0
East Lake,Gainesville,633.0
East Lake,Oviedo,67.0
East Lake,Miami,74.0
East Lake,Fort Myers,50.0
East Lake,Tampa,6156.0
East Lake,Deerfield Beach,53.0
East Lake,Bradenton Beach,148.0
East Lake,Cape Coral,201.0
East Lake,Daytona Beach,59.0
East Lake,Dunedin,1227.0
East Lake,Largo,829.0
East Lake,St. Petersburg,1782.0
East Lake,Seminole,204.0
East Lake,Sarasota,106.0
East Lake,Jacksonville,53.0
East Lake,Jupiter,53.0
East Lake,Boca Raton,53.0
East Lake,Bardmoor,176.0
East Lake,Beacon Square,317.0
East Lake,Brandon,522.0
East Lake,Carrollwood,495.0
East Lake,Cheval,53.0
East Lake,Citrus Park,1091.0
East Lake,East Lake-Orient Park,232.0
East Lake,Egypt Lake-Leto,155.0
East Lake,Elfers,286.0
East Lake,Ellenton,59.0
East Lake,Fruitville,53.0
East Lake,Holiday,340.0
East Lake,Hudson,53.0
East Lake,Jasmine Estates,159.0
East Lake,Keystone,107.0
East Lake,Land O' Lakes,122.0
East Lake,Lockhart,53.0
East Lake,Lutz,112.0
East Lake,Moon Lake,50.0
East Lake,New Port Richey East,53.0
East Lake,Northdale,107.0
East Lake,North Fort Myers,50.0
East Lake,Odessa,59.0
East Lake,Ojus,53.0
East Lake,Palm Harbor,8850.0
East Lake,Ridgecrest,118.0
East Lake,River Ridge,59.0
East Lake,Sarasota Springs,59.0
East Lake,Spring Hill,101.0
East Lake,Timber Pines,86.0
East Lake,Town 'n' Country,643.0
East Lake,Trinity,756.0
East Lake,Wesley Chapel,282.0
East Lake,Westchase,602.0
East Lake-Orient Park,San Antonio,101.0
East Lake-Orient Park,Ocala,39.0
East Lake-Orient Park,Sunrise,130.0
East Lake-Orient Park,Destin,51.0
East Lake-Orient Park,Hollywood,151.0
East Lake-Orient Park,Orlando,383.0
East Lake-Orient Park,Clearwater,169.0
East Lake-Orient Park,Pinellas Park,66.0
East Lake-Orient Park,South Pasadena,52.0
East Lake-Orient Park,Oldsmar,51.0
East Lake-Orient Park,Tarpon Springs,50.0
East Lake-Orient Park,Lakeland,834.0
East Lake-Orient Park,Kissimmee,234.0
East Lake-Orient Park,Zephyrhills,52.0
East Lake-Orient Park,Altamonte Springs,63.0
East Lake-Orient Park,Miami,50.0
East Lake-Orient Park,Plant City,101.0
East Lake-Orient Park,Tampa,40190.0
East Lake-Orient Park,Temple Terrace,4381.0
East Lake-Orient Park,Aventura,27.0
East Lake-Orient Park,Miami Beach,51.0
East Lake-Orient Park,Frostproof,52.0
East Lake-Orient Park,Longboat Key,27.0
East Lake-Orient Park,Palmetto,203.0
East Lake-Orient Park,Palatka,62.0
East Lake-Orient Park,Tallahassee,199.0
East Lake-Orient Park,St. Petersburg,1019.0
East Lake-Orient Park,Sarasota,51.0
East Lake-Orient Park,Davie,54.0
East Lake-Orient Park,Fort Lauderdale,54.0
East Lake-Orient Park,Ocoee,50.0
East Lake-Orient Park,Key West,51.0
East Lake-Orient Park,Punta Gorda,52.0
East Lake-Orient Park,Holly Hill,49.0
East Lake-Orient Park,Apollo Beach,353.0
East Lake-Orient Park,Bayshore Gardens,51.0
East Lake-Orient Park,Bloomingdale,301.0
East Lake-Orient Park,Brandon,15486.0
East Lake-Orient Park,Carrollwood,1010.0
East Lake-Orient Park,Cheval,63.0
East Lake-Orient Park,Citrus Park,450.0
East Lake-Orient Park,Combee Settlement,50.0
East Lake-Orient Park,Conway,27.0
East Lake-Orient Park,East Lake,39.0
East Lake-Orient Park,Egypt Lake-Leto,823.0
East Lake-Orient Park,Ellenton,49.0
East Lake-Orient Park,Fern Park,27.0
East Lake-Orient Park,Four Corners,39.0
East Lake-Orient Park,Fruitville,191.0
East Lake-Orient Park,Gibsonton,358.0
East Lake-Orient Park,Hernando Beach,50.0
East Lake-Orient Park,High Point,39.0
East Lake-Orient Park,Key Largo,69.0
East Lake-Orient Park,Keystone,111.0
East Lake-Orient Park,Lakeland Highlands,101.0
East Lake-Orient Park,Lake Magdalene,1785.0
East Lake-Orient Park,Land O' Lakes,77.0
East Lake-Orient Park,Lockhart,99.0
East Lake-Orient Park,Lutz,650.0
East Lake-Orient Park,Mango,5201.0
East Lake-Orient Park,Medulla,50.0
East Lake-Orient Park,Northdale,992.0
East Lake-Orient Park,North Fort Myers,88.0
East Lake-Orient Park,Oak Ridge,418.0
East Lake-Orient Park,Odessa,52.0
East Lake-Orient Park,Page Park,27.0
East Lake-Orient Park,Palm Harbor,109.0
East Lake-Orient Park,Palm River-Clair Mel,1672.0
East Lake-Orient Park,Pasadena Hills,150.0
East Lake-Orient Park,Progress Village,202.0
East Lake-Orient Park,Ridgecrest,51.0
East Lake-Orient Park,Ridge Wood Heights,50.0
East Lake-Orient Park,Rio Pinar,54.0
East Lake-Orient Park,River Ridge,39.0
East Lake-Orient Park,Riverview,684.0
East Lake-Orient Park,Ruskin,242.0
East Lake-Orient Park,Seffner,474.0
East Lake-Orient Park,Siesta Key,50.0
East Lake-Orient Park,Solana,52.0
East Lake-Orient Park,South Bradenton,226.0
East Lake-Orient Park,South Gate Ridge,178.0
East Lake-Orient Park,Sun City Center,89.0
East Lake-Orient Park,Thonotosassa,743.0
East Lake-Orient Park,Town 'n' Country,1051.0
East Lake-Orient Park,Valrico,204.0
East Lake-Orient Park,Wesley Chapel,1201.0
East Lake-Orient Park,Westchase,49.0
East Lake-Orient Park,Westgate,39.0
East Lake-Orient Park,West Lealman,51.0
East Lake-Orient Park,Wimauma,112.0
East Lake-Orient Park,Woodville,50.0
East Lake-Orient Park,Zephyrhills South,27.0
East Lake-Orient Park,Zephyrhills West,27.0
East Milton,Orlando,62.0
East Milton,Gulf Breeze,705.0
East Milton,Fort Walton Beach,186.0
East Milton,Kissimmee,125.0
East Milton,Pensacola,4746.0
East Milton,Lynn Haven,62.0
East Milton,Allentown,125.0
East Milton,Bellview,62.0
East Milton,Brent,704.0
East Milton,Ensley,689.0
East Milton,Ferry Pass,2099.0
East Milton,Floridatown,329.0
East Milton,Gonzalez,187.0
East Milton,Goulding,125.0
East Milton,Myrtle Grove,187.0
East Milton,Oriole Beach,78.0
East Milton,Pace,830.0
East Milton,Pea Ridge,5175.0
East Milton,Warrington,125.0
East Milton,West Pensacola,374.0
East Milton,Wright,124.0
Eglin AFB,Destin,146.0
Eglin AFB,Fort Walton Beach,2009.0
Eglin AFB,Mary Esther,585.0
Eglin AFB,Pensacola,146.0
Eglin AFB,Valparaiso,640.0
Eglin AFB,Lake Lorraine,365.0
Eglin AFB,Ocean City,365.0
Eglin AFB,Wright,146.0
Egypt Lake-Leto,Ocala,51.0
Egypt Lake-Leto,Margate,51.0
Egypt Lake-Leto,Hollywood,44.0
Egypt Lake-Leto,Orlando,146.0
Egypt Lake-Leto,Belleair Bluffs,51.0
Egypt Lake-Leto,Clearwater,44.0
Egypt Lake-Leto,Madeira Beach,44.0
Egypt Lake-Leto,Pinellas Park,234.0
Egypt Lake-Leto,Safety Harbor,154.0
Egypt Lake-Leto,Treasure Island,51.0
Egypt Lake-Leto,Oldsmar,147.0
Egypt Lake-Leto,Kissimmee,95.0
Egypt Lake-Leto,New Port Richey,44.0
Egypt Lake-Leto,Zephyrhills,104.0
Egypt Lake-Leto,Doral,60.0
Egypt Lake-Leto,Altamonte Springs,88.0
Egypt Lake-Leto,Plant City,88.0
Egypt Lake-Leto,Tampa,23604.0
Egypt Lake-Leto,Hialeah,103.0
Egypt Lake-Leto,Dunedin,88.0
Egypt Lake-Leto,Largo,154.0
Egypt Lake-Leto,St. Petersburg,588.0
Egypt Lake-Leto,Dania Beach,44.0
Egypt Lake-Leto,Jacksonville,191.0
Egypt Lake-Leto,Apollo Beach,51.0
Egypt Lake-Leto,Brandon,806.0
Egypt Lake-Leto,Carrollwood,3193.0
Egypt Lake-Leto,Cheval,103.0
Egypt Lake-Leto,Citrus Park,2287.0
Egypt Lake-Leto,East Lake,60.0
Egypt Lake-Leto,East Lake-Orient Park,752.0
Egypt Lake-Leto,Four Corners,51.0
Egypt Lake-Leto,Gibsonton,88.0
Egypt Lake-Leto,Hudson,44.0
Egypt Lake-Leto,Kendall,103.0
Egypt Lake-Leto,Keystone,44.0
Egypt Lake-Leto,Lake Magdalene,1361.0
Egypt Lake-Leto,Land O' Lakes,217.0
Egypt Lake-Leto,Lealman,51.0
Egypt Lake-Leto,Lutz,410.0
Egypt Lake-Leto,Mango,255.0
Egypt Lake-Leto,New Port Richey East,44.0
Egypt Lake-Leto,Northdale,955.0
Egypt Lake-Leto,North Fort Myers,44.0
Egypt Lake-Leto,Oak Ridge,111.0
Egypt Lake-Leto,Palm River-Clair Mel,198.0
Egypt Lake-Leto,Pasadena Hills,60.0
Egypt Lake-Leto,River Ridge,51.0
Egypt Lake-Leto,Riverview,333.0
Egypt Lake-Leto,Spring Hill,44.0
Egypt Lake-Leto,Thonotosassa,51.0
Egypt Lake-Leto,Town 'n' Country,8332.0
Egypt Lake-Leto,Valrico,44.0
Egypt Lake-Leto,Wesley Chapel,234.0
Egypt Lake-Leto,Westchase,44.0
Egypt Lake-Leto,West Lealman,44.0
Egypt Lake-Leto,Zephyrhills West,104.0
Elfers,St. Augustine,52.0
Elfers,Port Richey,1461.0
Elfers,Margate,53.0
Elfers,Orlando,107.0
Elfers,Belleair,55.0
Elfers,Belleair Bluffs,52.0
Elfers,Clearwater,1056.0
Elfers,Madeira Beach,69.0
Elfers,Pinellas Park,427.0
Elfers,Safety Harbor,429.0
Elfers,St. Pete Beach,51.0
Elfers,Oldsmar,373.0
Elfers,Tarpon Springs,1191.0
Elfers,Fort Walton Beach,53.0
Elfers,New Port Richey,2224.0
Elfers,Plant City,55.0
Elfers,Tampa,2954.0
Elfers,Temple Terrace,53.0
Elfers,Miami Beach,51.0
Elfers,Dunedin,216.0
Elfers,Largo,317.0
Elfers,St. Petersburg,860.0
Elfers,Seminole,52.0
Elfers,Jacksonville,55.0
Elfers,Bayonet Point,383.0
Elfers,Bay Pines,55.0
Elfers,Beacon Square,685.0
Elfers,Brandon,131.0
Elfers,Brookridge,52.0
Elfers,Carrollwood,53.0
Elfers,Cheval,51.0
Elfers,Citrus Park,297.0
Elfers,Connerton,160.0
Elfers,East Lake,345.0
Elfers,East Lake-Orient Park,103.0
Elfers,Hernando Beach,51.0
Elfers,High Point,52.0
Elfers,Holiday,3884.0
Elfers,Hudson,266.0
Elfers,Jasmine Estates,2252.0
Elfers,Land O' Lakes,160.0
Elfers,Lealman,51.0
Elfers,Lutz,269.0
Elfers,Moon Lake,108.0
Elfers,New Port Richey East,613.0
Elfers,Northdale,65.0
Elfers,Oak Ridge,55.0
Elfers,Odessa,377.0
Elfers,Palm Harbor,2559.0
Elfers,Palm River-Clair Mel,53.0
Elfers,River Ridge,898.0
Elfers,Shady Hills,53.0
Elfers,Spring Hill,325.0
Elfers,Town 'n' Country,257.0
Elfers,Trinity,1213.0
Elfers,Wesley Chapel,319.0
Elfers,Westchase,53.0
Elfers,West Lealman,52.0
Elfers,Wright,53.0
Elfers,Zephyrhills South,76.0
Elfers,Zephyrhills West,51.0
Ellenton,Port Richey,50.0
Ellenton,Wellington,200.0
Ellenton,Hollywood,100.0
Ellenton,Orlando,50.0
Ellenton,Madeira Beach,175.0
Ellenton,Pinellas Park,125.0
Ellenton,Lakeland,100.0
Ellenton,Bradenton,2692.0
Ellenton,Fort Myers,62.0
Ellenton,Tampa,963.0
Ellenton,Bradenton Beach,150.0
Ellenton,Longboat Key,162.0
Ellenton,Palmetto,4425.0
Ellenton,St. Petersburg,450.0
Ellenton,Sarasota,250.0
Ellenton,Dania Beach,100.0
Ellenton,Estero,50.0
Ellenton,New Smyrna Beach,50.0
Ellenton,Apollo Beach,100.0
Ellenton,Bayshore Gardens,50.0
Ellenton,Brandon,200.0
Ellenton,Cortez,212.0
Ellenton,East Lake-Orient Park,150.0
Ellenton,Englewood,50.0
Ellenton,Fruitville,450.0
Ellenton,Kensington Park,50.0
Ellenton,Lutz,50.0
Ellenton,Memphis,50.0
Ellenton,Oak Ridge,50.0
Ellenton,Palm River-Clair Mel,50.0
Ellenton,Ridge Wood Heights,150.0
Ellenton,Ruskin,150.0
Ellenton,Sarasota Springs,100.0
Ellenton,Seffner,50.0
Ellenton,South Bradenton,2880.0
Ellenton,Southgate,150.0
Ellenton,South Gate Ridge,150.0
Ellenton,South Sarasota,50.0
Ellenton,Sun City Center,100.0
Ellenton,Wesley Chapel,50.0
Ellenton,West Bradenton,300.0
Ellenton,West Samoset,413.0
Ellenton,Wimauma,50.0
Englewood,North Port,221.0
Englewood,Lauderdale-by-the-Sea,148.0
Englewood,Orlando,268.0
Englewood,Belleair Bluffs,56.0
Englewood,Clearwater,56.0
Englewood,Lakeland,56.0
Englewood,Arcadia,74.0
Englewood,Fort Myers Beach,85.0
Englewood,Fort Myers,105.0
Englewood,Tampa,507.0
Englewood,Aventura,70.0
Englewood,Miami Beach,56.0
Englewood,Venice,267.0
Englewood,Longboat Key,85.0
