name_o,name_d,total_pop_flow,d,s,area_o,area_d,m_o,m_d,food_point_o,food_poly_o,health_point_o,health_poly_o,industrial_landuse_o,main_road_line_o,natural_landuse_o,residential_landuse_o,retail_landuse_o,commercial_landuse_o,retail_point_o,retail_poly_o,school_point_o,school_poly_o,transport_point_o,transport_poly_o,entertainment_point_o,entertainment_poly_o,food_point_d,food_poly_d,health_point_d,health_poly_d,industrial_landuse_d,main_road_line_d,natural_landuse_d,residential_landuse_d,retail_landuse_d,commercial_landuse_d,retail_point_d,retail_poly_d,school_point_d,school_poly_d,transport_point_d,transport_poly_d,entertainment_point_d,entertainment_poly_d,sk
West Yarmouth,East Harwich,385.0,19.36341197070922,90656.0,17.325507,20.772775,6278,5250,21,0.006663524916099591,3,0.12752811857292562,1,188.15794652783845,0,7,4,6,46,0.030329885755705492,5,0.29059932919730236,71,0.16842037423239437,133,8.623165895045481,7,0.0021205695913010083,1,0.0010513043716416407,0,174.454440925296,0,0,0,0,4,0.00190014055400505,5,0.6245584109516,19,0.03978682834465519,52,5.158473237499325,189598.0
Braintree Town,Milton,1135.0,7.680508389840951,170478.0,35.644316,33.698169,39143,28630,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,1,0.0,3,0.09545599514632512,1,388.8542532617632,1,6,0,0,8,0.002870778392288939,30,1.5753774514679297,306,0.05197457594600423,170,24.19895369524031,119939.0
Pinehurst,Melrose,94.0,16.71676260745386,566967.0,9.659588,12.130224,7368,29817,1,0.0,0,0.0,1,92.71220623503237,0,2,0,1,7,0.022242641519024088,5,0.6829658925412979,3,0.003141754470279782,93,1.6209743959626788,44,0.0016731930853660618,24,0.028129575841572378,0,196.44748574031578,0,2,0,0,117,0.019239384039440317,24,0.23814538676971336,330,0.18929537328080148,235,14.92033066134207,797613.0
Agawam Town,Dedham,66.0,123.15393954399872,1440375.0,60.403412,26.600181,28692,25364,9,0.0020470723504979246,0,0.0,2,464.3954746413752,0,3,0,0,28,0.021858852878571818,18,0.5837391879081165,66,0.25314653199972087,149,11.609528492790366,17,0.0024527887676866885,1,0.0,2,286.3814581115904,0,4,6,2,43,0.5097952201494916,37,1.10748467840975,82,0.13004510282654164,114,7.288323029293449,1544083.0
Melrose,Peabody,572.0,11.414852679526803,809630.0,12.130224,42.052588,29817,54481,44,0.0016731930853660618,24,0.028129575841572378,0,196.44748574031578,0,2,0,0,117,0.019239384039440317,24,0.23814538676971336,330,0.18929537328080148,235,14.92033066134207,26,0.003864226681393455,11,0.0662451129897099,5,504.4339057498817,0,6,2,1,62,0.6525231555206544,38,0.9038978708828204,128,0.11383162835787417,289,6.773499351424956,1180315.0
Hull,Holbrook,123.0,24.14441192586194,1821887.0,7.437835,18.79036,10072,11405,18,0.0012943597041991984,0,0.0,3,109.43291276795343,0,16,7,1,16,0.012009266216119472,9,0.09009593888328597,45,0.07503656317424806,130,0.8099553272286,7,0.0013750774156046136,2,0.0015208784926662438,1,121.80539774846696,0,4,2,0,21,0.028015923155955406,15,0.3084579026983142,86,0.04253822344920373,38,1.1128732962254122,2570102.0
Woburn,Everett,307.0,12.315190501067786,542376.0,32.762645,8.848535,40876,49075,64,0.01484690353657138,19,0.03717242496924714,0,483.7457307255892,0,19,4,7,428,0.7870977539045872,37,0.6642427726582256,716,1.0113631792086288,236,5.456457628124124,45,0.017026191847481914,9,0.01830040786752413,6,203.59224461901195,0,12,13,3,143,0.26915712238316786,26,0.13426985385163612,224,0.2516509820547064,198,1.1663691842681565,696656.0
Peabody,Milton,72.0,33.84941412482879,2566991.0,42.052588,33.698169,54481,28630,26,0.003864226681393455,11,0.0662451129897099,5,504.4339057498817,0,6,2,1,62,0.6525231555206544,38,0.9038978708828204,128,0.11383162835787417,289,6.773499351424956,1,0.0,3,0.09545599514632512,1,388.8542532617632,1,6,0,0,8,0.002870778392288939,30,1.5753774514679297,306,0.05197457594600423,170,24.19895369524031,3546947.0
Wellesley,East Harwich,134.0,122.87172159214538,4631169.0,25.954492,20.772775,29550,5250,42,0.000812586511979834,7,0.00015911489694653755,0,401.2778973957156,1,5,2,5,55,0.0793786013388994,43,3.1639001815047907,196,0.17250651291554459,237,7.997220068888884,7,0.0021205695913010083,1,0.0010513043716416407,0,174.454440925296,0,0,0,0,4,0.00190014055400505,5,0.6245584109516,19,0.03978682834465519,52,5.158473237499325,5847056.0
Pinehurst,Leominster,94.0,44.03717857173731,3036227.0,9.659588,74.650497,7368,43782,1,0.0,0,0.0,1,92.71220623503237,0,2,0,1,7,0.022242641519024088,5,0.6829658925412979,3,0.003141754470279782,93,1.6209743959626788,32,0.009068995955082836,8,0.13018688901448508,2,589.970071111363,0,17,12,1,73,0.8442034525667145,27,0.9707651606324907,167,0.2624733526810346,205,28.702742986584642,4248644.0
Springfield,Marlborough,118.0,85.78218849842283,792101.0,82.542449,54.037559,155929,41793,59,0.00462868146474279,23,0.4512027131503036,25,1095.5998745271843,3,6,10,6,71,1.0851517933118102,158,3.8730408093241895,661,2.0984998026876527,445,11.522221715225012,42,0.0064563012201589946,7,0.08785429742728115,1,580.0184334768032,3,2,6,3,65,0.5833250897466,33,1.7847637878570703,56,0.28979003025476846,179,20.013553154962057,765413.0
Lowell,Leominster,467.0,39.083979059097175,1777715.0,35.251105,74.650497,115554,43782,72,0.009519970951700344,11,0.19854189837931216,22,602.332133348925,2,11,2,3,87,0.22356191516487456,127,2.0063368567079625,310,0.712960299528824,375,8.490100078749423,32,0.009068995955082836,8,0.13018688901448508,2,589.970071111363,0,17,12,1,73,0.8442034525667145,27,0.9707651606324907,167,0.2624733526810346,205,28.702742986584642,2464893.0
Leominster,Danvers,71.0,67.44216013135751,3062399.0,74.650497,34.392465,43782,28087,32,0.009068995955082836,8,0.13018688901448508,2,589.970071111363,0,17,12,1,73,0.8442034525667145,27,0.9707651606324907,167,0.2624733526810346,205,28.702742986584642,50,0.014071518702156349,12,0.12111681598377028,4,460.9142357667802,1,9,8,1,133,0.8745537287347813,39,1.1797679016579303,625,1.8891536523508694,267,3.7185060250111315,3865020.0
Leominster,Newton,306.0,50.71032399984422,905607.0,74.650497,46.173587,43782,88923,32,0.009068995955082836,8,0.13018688901448508,2,589.970071111363,0,17,12,1,73,0.8442034525667145,27,0.9707651606324907,167,0.2624733526810346,205,28.702742986584642,73,0.01129215620097745,11,0.09369664583059274,0,728.8889718189816,1,14,5,5,94,0.36177077148500314,159,2.8448148995216096,534,0.29539057058942825,354,6.8339536525028795,849568.0
Hull,Leominster,123.0,75.54280551613012,3605317.0,7.437835,74.650497,10072,43782,18,0.0012943597041991984,0,0.0,3,109.43291276795343,0,16,7,1,16,0.012009266216119472,9,0.09009593888328597,45,0.07503656317424806,130,0.8099553272286,32,0.009068995955082836,8,0.13018688901448508,2,589.970071111363,0,17,12,1,73,0.8442034525667145,27,0.9707651606324907,167,0.2624733526810346,205,28.702742986584642,4623408.0
Woburn,Medford,1991.0,8.107722673808544,205961.0,32.762645,20.976098,40876,59659,64,0.01484690353657138,19,0.03717242496924714,0,483.7457307255892,0,19,4,7,428,0.7870977539045872,37,0.6642427726582256,716,1.0113631792086288,236,5.456457628124124,48,0.015994263377701014,19,0.07967683481440051,2,406.8945496241436,0,12,8,5,86,0.37059831875507115,49,0.8630889564881933,457,0.4483278107538897,216,15.025037558993455,282696.0
West Concord,Hudson,378.0,14.848833455778903,55192.0,8.745029,14.879753,6320,15749,11,0.0007625565777113354,6,0.002016951550981914,1,106.74548087469715,1,9,0,2,11,0.0030839254484064317,5,0.08260616529289015,58,0.1711842298061626,85,3.257359271767891,32,0.005298419746811771,4,0.0015013863006810662,2,177.38952885359504,0,7,7,2,76,0.2346685867810327,16,0.33449581016680313,48,0.18189096026853616,66,1.1705652417779993,53412.0
Woburn,Gloucester,113.0,41.416500151663286,2970088.0,32.762645,67.85234,40876,29729,64,0.01484690353657138,19,0.03717242496924714,0,483.7457307255892,0,19,4,7,428,0.7870977539045872,37,0.6642427726582256,716,1.0113631792086288,236,5.456457628124124,39,0.003480684255308669,8,0.059309173059246316,18,574.6253375100438,1,1,0,0,26,0.012551525801432399,26,0.6143654915707679,244,0.28262781391008684,380,15.062241625017352,4123580.0
Medford,Lowell,413.0,29.55522973858065,2449630.0,20.976098,35.251105,59659,115554,48,0.015994263377701014,19,0.07967683481440051,2,406.8945496241436,0,12,8,5,86,0.37059831875507115,49,0.8630889564881933,457,0.4483278107538897,216,15.025037558993455,72,0.009519970951700344,11,0.19854189837931216,22,602.332133348925,2,11,2,3,87,0.22356191516487456,127,2.0063368567079625,310,0.712960299528824,375,8.490100078749423,3669974.0
Haverhill,Gloucester,269.0,37.01647339299707,858248.0,85.563979,67.85234,67787,29729,36,0.004335925729017896,15,0.11298787941689474,9,673.0293599874186,4,2,0,2,47,0.07529292022810391,51,2.1972205016430495,95,0.2435407917058102,168,9.830455203146741,39,0.003480684255308669,8,0.059309173059246316,18,574.6253375100438,1,1,0,0,26,0.012551525801432399,26,0.6143654915707679,244,0.28262781391008684,380,15.062241625017352,1065045.0
Oxford,Newton,76.0,59.5394272039457,1061322.0,8.972223,46.173587,5928,88923,5,0.00039281101125561674,0,0.0,0,91.2951486203096,1,0,0,0,2,0.0,7,0.23677436524733753,11,0.01597317394323605,20,0.09432601162907152,73,0.01129215620097745,11,0.09369664583059274,0,728.8889718189816,1,14,5,5,94,0.36177077148500314,159,2.8448148995216096,534,0.29539057058942825,354,6.8339536525028795,1034779.0
Upton,Northborough,93.0,14.749436004949956,49399.0,6.395717,8.506993,3090,6474,3,0.0004375253796456727,0,0.0,0,70.26001796920659,0,0,0,0,1,0.0001308955015426854,5,0.1945351267499424,1,0.004449660342942638,20,6.616269285825068,5,0.0002084202205271006,3,0.0,0,86.70885573781813,0,0,0,0,4,0.0,7,0.12666513671965632,7,0.013654845107992935,33,6.239060589033942,22579.0
Attleboro,Acushnet Center,171.0,42.254270994050174,786449.0,69.358023,3.665479,46461,3030,13,0.00026532084448971935,5,0.09319981895219163,1,545.7097249150937,1,2,2,1,25,0.21597649135875396,35,1.2873929543361848,64,0.20673263548711432,145,8.44489491547882,1,0.00023713994761115053,0,0.0,0,32.33897534485166,0,0,0,0,1,0.0002766400511650402,4,0.021257414662524607,1,0.0009779534225081304,12,0.3450830419959453,846039.0
Needham,Abington,124.0,29.90566556954799,2425175.0,31.851573,25.795963,32091,17062,20,0.0036422757421597325,8,0.0241970792277038,1,375.64649232028194,0,1,0,1,29,0.021173017825369216,36,2.268830445521172,479,0.15781320506660804,157,5.238844200996323,2,0.000902007571641738,1,0.0,5,217.20502934483042,0,3,0,1,5,0.02999624246830199,14,0.3524881904119451,28,0.064001394992135,149,6.067036572979516,3396782.0
East Falmouth,Smith Mills,249.0,37.684243612534004,223171.0,14.079135,12.089543,6278,4832,4,0.00023169422944101277,1,0.0,0,149.82985966293435,0,0,0,0,2,0.0013023517672946742,5,0.07940863309326475,93,0.14893249018167004,114,1.3101400220926733,31,0.008463120400654505,4,0.0003072575568952861,0,121.20658908574731,0,0,1,0,58,0.3663338626546338,5,0.1134276807979013,33,0.33569283457782373,55,2.4652831527224826,324998.0
Wakefield,East Harwich,55.0,122.80508382269768,4223906.0,19.145255,20.772775,27090,5250,52,0.002592920613737113,10,0.006473816996617807,1,249.0860281264434,0,5,0,1,162,0.07942000874990299,26,0.6717092503634877,309,0.35012332825948467,202,5.085217406501908,7,0.0021205695913010083,1,0.0010513043716416407,0,174.454440925296,0,0,0,0,4,0.00190014055400505,5,0.6245584109516,19,0.03978682834465519,52,5.158473237499325,5261130.0
Peabody,Andover,215.0,19.549717173723135,897431.0,42.052588,9.551029,54481,9735,26,0.003864226681393455,11,0.0662451129897099,5,504.4339057498817,0,6,2,1,62,0.6525231555206544,38,0.9038978708828204,128,0.11383162835787417,289,6.773499351424956,20,0.0015740515187908143,2,0.0004562102671976403,1,152.7987954361173,0,0,1,0,16,0.013739776978078719,34,2.84437199760401,99,0.1431142397581741,135,2.8368644125735236,1167324.0
Swampscott,Gloucester,103.0,24.550684822880736,1743392.0,7.82679,67.85234,15111,29729,8,0.0030874467836093616,4,0.0026976471512980623,0,101.01008408075309,0,40,2,0,24,0.14015358618483478,13,0.19473535661031155,127,0.04328914904476785,76,1.0877726348115009,39,0.003480684255308669,8,0.059309173059246316,18,574.6253375100438,1,1,0,0,26,0.012551525801432399,26,0.6143654915707679,244,0.28262781391008684,380,15.062241625017352,2591784.0
Waltham,Abington,88.0,38.41080089147402,2906308.0,33.005267,25.795963,65218,17062,109,0.023935888571755146,20,0.15562959176295385,11,647.23345315583,1,26,20,22,113,0.7792433867602307,82,2.631169732144616,815,1.3186091142813408,225,4.78536618007074,2,0.000902007571641738,1,0.0,5,217.20502934483042,0,3,0,1,5,0.02999624246830199,14,0.3524881904119451,28,0.064001394992135,149,6.067036572979516,3927835.0
Pinehurst,Danvers,188.0,23.615464152610112,1426102.0,9.659588,34.392465,7368,28087,1,0.0,0,0.0,1,92.71220623503237,0,2,0,1,7,0.022242641519024088,5,0.6829658925412979,3,0.003141754470279782,93,1.6209743959626788,50,0.014071518702156349,12,0.12111681598377028,4,460.9142357667802,1,9,8,1,133,0.8745537287347813,39,1.1797679016579303,625,1.8891536523508694,267,3.7185060250111315,1850168.0
Spencer,Boston,675.0,80.80666818233253,2386388.0,5.463145,125.200663,5810,675647,0,0.0,1,0.0,0,65.49022259319021,0,0,0,0,1,0.0,4,0.18771002985418714,11,0.019052185255756218,23,1.154261050297836,1450,0.05724389443581942,251,1.190334122652692,58,3189.9382382082404,5,148,41,30,1850,1.727495123500378,785,8.400720422852597,6289,12.52209669492453,3156,25.748634780782965,2889278.0
Plymouth,South Dennis,85.0,51.05903077098697,874645.0,5.797216,11.78501,7667,3899,58,0.004129074186965567,1,0.0,0,100.18397149303573,0,1,1,1,40,0.019287228100635254,10,0.06018746527750046,69,0.10360777655133217,102,0.5737661153983338,3,0.00042437948791432706,2,0.0003165717396742721,0,144.76912526125437,0,0,1,0,8,0.11518725910965713,0,0.0,11,0.0478660610187534,28,0.5418255518843496,1005996.0
Attleboro,Fall River,657.0,28.315707812920174,245895.0,69.358023,85.787944,46461,94000,13,0.00026532084448971935,5,0.09319981895219163,1,545.7097249150937,1,2,2,1,25,0.21597649135875396,35,1.2873929543361848,64,0.20673263548711432,145,8.44489491547882,54,0.001031573956320055,11,0.13885172880385943,11,745.986656179776,2,6,6,4,78,0.49734771764405517,121,1.5214305127422603,413,0.18630806658519303,158,40.67802159213706,106372.0
Boston,Harwich Center,29.0,106.54490418941673,3548755.0,125.200663,5.825394,675647,1995,1450,0.05724389443581942,251,1.190334122652692,58,3189.9382382082404,5,148,41,30,1850,1.727495123500378,785,8.400720422852597,6289,12.52209669492453,3156,25.748634780782965,2,0.00012605462139698002,0,0.0,0,67.86202893252955,3,0,0,0,3,0.0,7,0.43178831711771615,18,0.02558605744623638,23,1.58138386194417,4173124.0
Attleboro,Weymouth Town,85.0,42.166295533298225,729012.0,69.358023,43.420939,46461,57437,13,0.00026532084448971935,5,0.09319981895219163,1,545.7097249150937,1,2,2,1,25,0.21597649135875396,35,1.2873929543361848,64,0.20673263548711432,145,8.44489491547882,65,0.015069698317352404,24,0.10553835237482019,8,530.2571023413332,7,64,8,74,194,0.33110272737314256,47,0.8569365733067039,589,0.8807351418714795,609,6.439462236988045,818099.0
Attleboro,Newton,254.0,45.05386033594349,970404.0,69.358023,46.173587,46461,88923,13,0.00026532084448971935,5,0.09319981895219163,1,545.7097249150937,1,2,2,1,25,0.21597649135875396,35,1.2873929543361848,64,0.20673263548711432,145,8.44489491547882,73,0.01129215620097745,11,0.09369664583059274,0,728.8889718189816,1,14,5,5,94,0.36177077148500314,159,2.8448148995216096,534,0.29539057058942825,354,6.8339536525028795,1026171.0
Newton,Woburn,1201.0,18.00507950794234,1546756.0,46.173587,32.762645,88923,40876,73,0.01129215620097745,11,0.09369664583059274,0,728.8889718189816,1,14,5,5,94,0.36177077148500314,159,2.8448148995216096,534,0.29539057058942825,354,6.8339536525028795,64,0.01484690353657138,19,0.03717242496924714,0,483.7457307255892,0,19,4,7,428,0.7870977539045872,37,0.6642427726582256,716,1.0113631792086288,236,5.456457628124124,2411034.0
Woburn,Pinehurst,833.0,8.177733800672828,265620.0,32.762645,9.659588,40876,7368,64,0.01484690353657138,19,0.03717242496924714,0,483.7457307255892,0,19,4,7,428,0.7870977539045872,37,0.6642427726582256,716,1.0113631792086288,236,5.456457628124124,1,0.0,0,0.0,1,92.71220623503237,0,2,0,1,7,0.022242641519024088,5,0.6829658925412979,3,0.003141754470279782,93,1.6209743959626788,362005.0
Everett,Wakefield,526.0,10.971453232958275,1441475.0,8.848535,19.145255,49075,27090,45,0.017026191847481914,9,0.01830040786752413,6,203.59224461901195,0,12,13,3,143,0.26915712238316786,26,0.13426985385163612,224,0.2516509820547064,198,1.1663691842681565,52,0.002592920613737113,10,0.006473816996617807,1,249.0860281264434,0,5,0,1,162,0.07942000874990299,26,0.6717092503634877,309,0.35012332825948467,202,5.085217406501908,2094201.0
Nahant,Medford,327.0,14.501670050595372,1325683.0,2.786306,20.976098,3334,59659,2,0.000744093293857814,0,0.0,0,47.29156280717615,0,61,0,0,2,0.0010435841052202097,6,0.11210932993810938,64,0.04762838654036797,50,0.7512864279533666,48,0.015994263377701014,19,0.07967683481440051,2,406.8945496241436,0,12,8,5,86,0.37059831875507115,49,0.8630889564881933,457,0.4483278107538897,216,15.025037558993455,1761325.0
Milton,Barnstable Town,281.0,88.09004737877544,4080726.0,33.698169,155.215093,28630,48916,1,0.0,3,0.09545599514632512,1,388.8542532617632,1,6,0,0,8,0.002870778392288939,30,1.5753774514679297,306,0.05197457594600423,170,24.19895369524031,79,0.03510825227315783,21,0.13604448717378737,7,1440.8033538135285,1,6,5,3,205,0.40024064585758146,58,1.7591363773703548,952,3.5831587704215795,1070,36.23680065616554,5055618.0
Haverhill,Hull,74.0,51.98900348265246,2490209.0,85.563979,7.437835,67787,10072,36,0.004335925729017896,15,0.11298787941689474,9,673.0293599874186,4,2,0,2,47,0.07529292022810391,51,2.1972205016430495,95,0.2435407917058102,168,9.830455203146741,18,0.0012943597041991984,0,0.0,3,109.43291276795343,0,16,7,1,16,0.012009266216119472,9,0.09009593888328597,45,0.07503656317424806,130,0.8099553272286,3480097.0
North Pembroke,Mansfield Center,89.0,36.85274740005341,1249867.0,11.590054,7.137613,3490,7830,1,0.0,2,0.024520087023732474,0,81.7857113566247,0,1,0,0,6,0.004878794037599378,2,0.09057351982561612,3,0.0013937860183405413,19,2.1875635818135546,11,0.0005645423923892053,0,0.0,0,96.38324519241489,0,0,0,0,2,0.0,6,0.005340098509497721,22,0.03382000915643909,20,0.4460302309825801,1762633.0
North Plymouth,Plymouth,1866.0,2.343876307152321,0.0,3.227075,5.797216,3983,7667,8,0.0009525647700592667,2,0.0013624924833386533,0,37.93454571853958,0,0,0,0,4,0.0013619215028524787,2,0.014886155330466968,19,0.03366351561449965,16,0.6763916457139187,58,0.004129074186965567,1,0.0,0,100.18397149303573,0,1,1,1,40,0.019287228100635254,10,0.06018746527750046,69,0.10360777655133217,102,0.5737661153983338,0.0
Attleboro,Northampton,62.0,122.00824739437304,4544591.0,69.358023,88.695636,46461,29571,13,0.00026532084448971935,5,0.09319981895219163,1,545.7097249150937,1,2,2,1,25,0.21597649135875396,35,1.2873929543361848,64,0.20673263548711432,145,8.44489491547882,84,0.004722530113392924,22,0.9328785290492987,13,750.0886872709808,2,3,1,1,222,0.13524027710076517,59,1.638606112107956,334,0.6512207789404669,263,18.57867015609989,5809764.0
Holbrook,Haverhill,95.0,71.8307112336502,3820595.0,18.79036,85.563979,11405,67787,7,0.0013750774156046136,2,0.0015208784926662438,1,121.80539774846696,0,4,2,0,21,0.028015923155955406,15,0.3084579026983142,86,0.04253822344920373,38,1.1128732962254122,36,0.004335925729017896,15,0.11298787941689474,9,673.0293599874186,4,2,0,2,47,0.07529292022810391,51,2.1972205016430495,95,0.2435407917058102,168,9.830455203146741,4792687.0
Woburn,Marlborough,267.0,35.76340480573807,2893502.0,32.762645,54.037559,40876,41793,64,0.01484690353657138,19,0.03717242496924714,0,483.7457307255892,0,19,4,7,428,0.7870977539045872,37,0.6642427726582256,716,1.0113631792086288,236,5.456457628124124,42,0.0064563012201589946,7,0.08785429742728115,1,580.0184334768032,3,2,6,3,65,0.5833250897466,33,1.7847637878570703,56,0.28979003025476846,179,20.013553154962057,4025133.0
Peabody,Pinehurst,149.0,21.635503281014625,1077764.0,42.052588,9.659588,54481,7368,26,0.003864226681393455,11,0.0662451129897099,5,504.4339057498817,0,6,2,1,62,0.6525231555206544,38,0.9038978708828204,128,0.11383162835787417,289,6.773499351424956,1,0.0,0,0.0,1,92.71220623503237,0,2,0,1,7,0.022242641519024088,5,0.6829658925412979,3,0.003141754470279782,93,1.6209743959626788,1532972.0
Duxbury,Boston,3008.0,43.0142915995593,518858.0,5.71801,125.200663,1896,675647,4,0.0,0,0.0,0,50.85626559397442,0,0,0,0,3,0.0004950311203786756,6,0.3284875871334342,8,0.013706530133041524,51,1.159864234786869,1450,0.05724389443581942,251,1.190334122652692,58,3189.9382382082404,5,148,41,30,1850,1.727495123500378,785,8.400720422852597,6289,12.52209669492453,3156,25.748634780782965,517766.0
Weymouth Town,Kingston,207.0,29.78199841408946,2065333.0,43.420939,12.461477,57437,5700,65,0.015069698317352404,24,0.10553835237482019,8,530.2571023413332,7,64,8,74,194,0.33110272737314256,47,0.8569365733067039,589,0.8807351418714795,609,6.439462236988045,1,0.0,0,0.0,0,107.99601795780612,0,0,0,0,5,0.025086641913113227,1,0.0012841205238539248,7,0.005637398506252195,39,1.623978811676235,2885402.0
Marlborough,Boston,5376.0,43.49039764409383,1825412.0,54.037559,125.200663,41793,675647,42,0.0064563012201589946,7,0.08785429742728115,1,580.0184334768032,3,2,6,3,65,0.5833250897466,33,1.7847637878570703,56,0.28979003025476846,179,20.013553154962057,1450,0.05724389443581942,251,1.190334122652692,58,3189.9382382082404,5,148,41,30,1850,1.727495123500378,785,8.400720422852597,6289,12.52209669492453,3156,25.748634780782965,2224094.0
Swampscott,Dedham,103.0,34.14235939743874,2482861.0,7.82679,26.600181,15111,25364,8,0.0030874467836093616,4,0.0026976471512980623,0,101.01008408075309,0,40,2,0,24,0.14015358618483478,13,0.19473535661031155,127,0.04328914904476785,76,1.0877726348115009,17,0.0024527887676866885,1,0.0,2,286.3814581115904,0,4,6,2,43,0.5097952201494916,37,1.10748467840975,82,0.13004510282654164,114,7.288323029293449,3574069.0
Woburn,Salem,137.0,21.036723615089745,1963661.0,32.762645,21.481052,40876,44480,64,0.01484690353657138,19,0.03717242496924714,0,483.7457307255892,0,19,4,7,428,0.7870977539045872,37,0.6642427726582256,716,1.0113631792086288,236,5.456457628124124,66,0.007616527240711532,15,0.22788798341295988,1,391.0481349680951,1,12,2,3,65,0.17051673847342377,53,1.0696362451009807,305,0.21463155563511627,372,4.265256463217767,2943970.0
North Plymouth,Barnstable Town,526.0,44.0137172599403,589359.0,3.227075,155.215093,3983,48916,8,0.0009525647700592667,2,0.0013624924833386533,0,37.93454571853958,0,0,0,0,4,0.0013619215028524787,2,0.014886155330466968,19,0.03366351561449965,16,0.6763916457139187,79,0.03510825227315783,21,0.13604448717378737,7,1440.8033538135285,1,6,5,3,205,0.40024064585758146,58,1.7591363773703548,952,3.5831587704215795,1070,36.23680065616554,560101.0
Medford,Springfield,144.0,122.61692693330177,4196587.0,20.976098,82.542449,59659,155929,48,0.015994263377701014,19,0.07967683481440051,2,406.8945496241436,0,12,8,5,86,0.37059831875507115,49,0.8630889564881933,457,0.4483278107538897,216,15.025037558993455,59,0.00462868146474279,23,0.4512027131503036,25,1095.5998745271843,3,6,10,6,71,1.0851517933118102,158,3.8730408093241895,661,2.0984998026876527,445,11.522221715225012,5231678.0
Braintree Town,Attleboro,81.0,38.9046415959362,2716373.0,35.644316,69.358023,39143,46461,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,13,0.00026532084448971935,5,0.09319981895219163,1,545.7097249150937,1,2,2,1,25,0.21597649135875396,35,1.2873929543361848,64,0.20673263548711432,145,8.44489491547882,3649123.0
Woburn,Waltham,2153.0,13.233218270595309,709854.0,32.762645,33.005267,40876,65218,64,0.01484690353657138,19,0.03717242496924714,0,483.7457307255892,0,19,4,7,428,0.7870977539045872,37,0.6642427726582256,716,1.0113631792086288,236,5.456457628124124,109,0.023935888571755146,20,0.15562959176295385,11,647.23345315583,1,26,20,22,113,0.7792433867602307,82,2.631169732144616,815,1.3186091142813408,225,4.78536618007074,1020531.0
Upton,Barnstable Town,93.0,118.80158493918643,4564364.0,6.395717,155.215093,3090,48916,3,0.0004375253796456727,0,0.0,0,70.26001796920659,0,0,0,0,1,0.0001308955015426854,5,0.1945351267499424,1,0.004449660342942638,20,6.616269285825068,79,0.03510825227315783,21,0.13604448717378737,7,1440.8033538135285,1,6,5,3,205,0.40024064585758146,58,1.7591363773703548,952,3.5831587704215795,1070,36.23680065616554,5695148.0
Abington,Danvers,76.0,50.97547362812243,3092076.0,25.795963,34.392465,17062,28087,2,0.000902007571641738,1,0.0,5,217.20502934483042,0,3,0,1,5,0.02999624246830199,14,0.3524881904119451,28,0.064001394992135,149,6.067036572979516,50,0.014071518702156349,12,0.12111681598377028,4,460.9142357667802,1,9,8,1,133,0.8745537287347813,39,1.1797679016579303,625,1.8891536523508694,267,3.7185060250111315,3982246.0
Gloucester,Salem,2263.0,22.584581354859118,106482.0,67.85234,21.481052,29729,44480,39,0.003480684255308669,8,0.059309173059246316,18,574.6253375100438,1,1,0,0,26,0.012551525801432399,26,0.6143654915707679,244,0.28262781391008684,380,15.062241625017352,66,0.007616527240711532,15,0.22788798341295988,1,391.0481349680951,1,12,2,3,65,0.17051673847342377,53,1.0696362451009807,305,0.21463155563511627,372,4.265256463217767,177499.0
Pinehurst,Boston,2317.0,27.9640321857905,1676910.0,9.659588,125.200663,7368,675647,1,0.0,0,0.0,1,92.71220623503237,0,2,0,1,7,0.022242641519024088,5,0.6829658925412979,3,0.003141754470279782,93,1.6209743959626788,1450,0.05724389443581942,251,1.190334122652692,58,3189.9382382082404,5,148,41,30,1850,1.727495123500378,785,8.400720422852597,6289,12.52209669492453,3156,25.748634780782965,2259781.0
Milton,Braintree Town,11622.0,7.680508389840951,101636.0,33.698169,35.644316,28630,39143,1,0.0,3,0.09545599514632512,1,388.8542532617632,1,6,0,0,8,0.002870778392288939,30,1.5753774514679297,306,0.05197457594600423,170,24.19895369524031,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,83818.0
Winchester,Salem,152.0,20.83629082853298,2014177.0,15.621817,21.481052,22970,44480,24,0.0007363126447692948,12,0.03608099123637666,0,224.68420733080674,0,1,0,0,51,0.01832309866279129,21,0.3420494351363584,133,0.09974691278594587,143,16.2322874654035,66,0.007616527240711532,15,0.22788798341295988,1,391.0481349680951,1,12,2,3,65,0.17051673847342377,53,1.0696362451009807,305,0.21463155563511627,372,4.265256463217767,2964357.0
