name_o,name_d,total_pop_flow,d,s,area_o,area_d,m_o,m_d,food_point_o,food_poly_o,health_point_o,health_poly_o,industrial_landuse_o,main_road_line_o,natural_landuse_o,residential_landuse_o,retail_landuse_o,commercial_landuse_o,retail_point_o,retail_poly_o,school_point_o,school_poly_o,transport_point_o,transport_poly_o,entertainment_point_o,entertainment_poly_o,food_point_d,food_poly_d,health_point_d,health_poly_d,industrial_landuse_d,main_road_line_d,natural_landuse_d,residential_landuse_d,retail_landuse_d,commercial_landuse_d,retail_point_d,retail_poly_d,school_point_d,school_poly_d,transport_point_d,transport_poly_d,entertainment_point_d,entertainment_poly_d
Braintree Town,Andover,58.0,51.28274593737144,2999543.0,35.644316,9.551029,39143,9735,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,20,0.0015740515187908143,2,0.0004562102671976403,1,152.7987954361173,0,0,1,0,16,0.013739776978078719,34,2.84437199760401,99,0.1431142397581741,135,2.8368644125735236
Braintree Town,Belmont,81.0,25.622014249591295,1800716.0,35.644316,12.03606,39143,27295,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,21,0.0,6,0.3173422805903597,0,204.30096188313954,0,4,2,0,50,0.05496385277811289,29,0.5245814973603381,134,0.0911796300642814,124,3.461718825884634
Braintree Town,Danvers,341.0,41.13886814123707,2825374.0,35.644316,34.392465,39143,28087,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,50,0.014071518702156349,12,0.12111681598377028,4,460.9142357667802,1,9,8,1,133,0.8745537287347813,39,1.1797679016579303,625,1.8891536523508694,267,3.7185060250111315
Braintree Town,Dedham,2022.0,15.271205627703628,1003439.0,35.644316,26.600181,39143,25364,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,17,0.0024527887676866885,1,0.0,2,286.3814581115904,0,4,6,2,43,0.5097952201494916,37,1.10748467840975,82,0.13004510282654164,114,7.288323029293449
Braintree Town,Falmouth,214.0,79.76511388992108,3985222.0,35.644316,5.407713,39143,3818,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,25,0.003182677030643243,1,0.0015464278487284184,0,121.19512811868918,1,1,1,1,38,0.06584936795149175,9,0.21032298676700623,350,0.1815430501595127,224,0.31498352892286696
Braintree Town,Holbrook,841.0,7.330522322759708,159073.0,35.644316,18.79036,39143,11405,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,7,0.0013750774156046136,2,0.0015208784926662438,1,121.80539774846696,0,4,2,0,21,0.028015923155955406,15,0.3084579026983142,86,0.04253822344920373,38,1.1128732962254122
Braintree Town,Hudson,118.0,50.68042092431779,2979539.0,35.644316,14.879753,39143,15749,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,32,0.005298419746811771,4,0.0015013863006810662,2,177.38952885359504,0,7,7,2,76,0.2346685867810327,16,0.33449581016680313,48,0.18189096026853616,66,1.1705652417779993
Braintree Town,Hull,105.0,17.83420276960979,1123605.0,35.644316,7.437835,39143,10072,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,18,0.0012943597041991984,0,0.0,3,109.43291276795343,0,16,7,1,16,0.012009266216119472,9,0.09009593888328597,45,0.07503656317424806,130,0.8099553272286
Braintree Town,Kingston,482.0,32.89215861285315,2298482.0,35.644316,12.461477,39143,5700,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,1,0.0,0,0.0,0,107.99601795780612,0,0,0,0,5,0.025086641913113227,1,0.0012841205238539248,7,0.005637398506252195,39,1.623978811676235
Braintree Town,Mansfield Center,81.0,27.123607650288232,1940205.0,35.644316,7.137613,39143,7830,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,11,0.0005645423923892053,0,0.0,0,96.38324519241489,0,0,0,0,2,0.0,6,0.005340098509497721,22,0.03382000915643909,20,0.4460302309825801
Braintree Town,Medfield,58.0,24.6483953184905,1697964.0,35.644316,12.814819,39143,6939,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,7,0.0002512360230636773,1,0.0,0,110.43790311379632,0,1,0,0,7,0.00872997739612328,13,0.6144222710652459,4,0.007242898951110688,100,3.925530214917394
Braintree Town,Milton,1751.0,7.680508389840951,170478.0,35.644316,33.698169,39143,28630,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,1,0.0,3,0.09545599514632512,1,388.8542532617632,1,6,0,0,8,0.002870778392288939,30,1.5753774514679297,306,0.05197457594600423,170,24.19895369524031
Braintree Town,Needham,489.0,21.468798461899105,1331928.0,35.644316,31.851573,39143,32091,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,20,0.0036422757421597325,8,0.0241970792277038,1,375.64649232028194,0,1,0,1,29,0.021173017825369216,36,2.268830445521172,479,0.15781320506660804,157,5.238844200996323
Braintree Town,North Pembroke,894.0,21.7138680360325,1364019.0,35.644316,11.590054,39143,3490,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,1,0.0,2,0.024520087023732474,0,81.7857113566247,0,1,0,0,6,0.004878794037599378,2,0.09057351982561612,3,0.0013937860183405413,19,2.1875635818135546
Braintree Town,Pinehurst,245.0,41.05394255488571,2775336.0,35.644316,9.659588,39143,7368,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,1,0.0,0,0.0,1,92.71220623503237,0,2,0,1,7,0.022242641519024088,5,0.6829658925412979,3,0.003141754470279782,93,1.6209743959626788
Braintree Town,Plymouth,58.0,39.24261737293223,2767669.0,35.644316,5.797216,39143,7667,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,58,0.004129074186965567,1,0.0,0,100.18397149303573,0,1,1,1,40,0.019287228100635254,10,0.06018746527750046,69,0.10360777655133217,102,0.5737661153983338
Braintree Town,Pocasset,58.0,64.67905248869374,3649208.0,35.644316,9.57564,39143,2843,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,4,0.0005504303940512212,2,0.003567057092950439,0,107.70364548980369,0,1,0,0,5,0.0,0,0.0,15,0.011330789860769073,83,2.1161789409226257
Braintree Town,South Dennis,118.0,89.87279577510795,4147095.0,35.644316,11.78501,39143,3899,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,3,0.00042437948791432706,2,0.0003165717396742721,0,144.76912526125437,0,0,1,0,8,0.11518725910965713,0,0.0,11,0.0478660610187534,28,0.5418255518843496
Braintree Town,Wellesley,105.0,25.61858900857404,1771166.0,35.644316,25.954492,39143,29550,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,42,0.000812586511979834,7,0.00015911489694653755,0,401.2778973957156,1,5,2,5,55,0.0793786013388994,43,3.1639001815047907,196,0.17250651291554459,237,7.997220068888884
Weymouth Town,Braintree Town,18853.0,4.830884050548795,0.0,43.420939,35.644316,57437,39143,65,0.015069698317352404,24,0.10553835237482019,8,530.2571023413332,7,64,8,74,194,0.33110272737314256,47,0.8569365733067039,589,0.8807351418714795,609,6.439462236988045,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155
Weymouth Town,Barnstable Town,214.0,77.7117304835245,3954734.0,43.420939,155.215093,57437,48916,65,0.015069698317352404,24,0.10553835237482019,8,530.2571023413332,7,64,8,74,194,0.33110272737314256,47,0.8569365733067039,589,0.8807351418714795,609,6.439462236988045,79,0.03510825227315783,21,0.13604448717378737,7,1440.8033538135285,1,6,5,3,205,0.40024064585758146,58,1.7591363773703548,952,3.5831587704215795,1070,36.23680065616554
Weymouth Town,Everett,89.0,23.89817859479932,1322450.0,43.420939,8.848535,57437,49075,65,0.015069698317352404,24,0.10553835237482019,8,530.2571023413332,7,64,8,74,194,0.33110272737314256,47,0.8569365733067039,589,0.8807351418714795,609,6.439462236988045,45,0.017026191847481914,9,0.01830040786752413,6,203.59224461901195,0,12,13,3,143,0.26915712238316786,26,0.13426985385163612,224,0.2516509820547064,198,1.1663691842681565
Weymouth Town,Newton,971.0,25.80662362006101,1525528.0,43.420939,46.173587,57437,88923,65,0.015069698317352404,24,0.10553835237482019,8,530.2571023413332,7,64,8,74,194,0.33110272737314256,47,0.8569365733067039,589,0.8807351418714795,609,6.439462236988045,73,0.01129215620097745,11,0.09369664583059274,0,728.8889718189816,1,14,5,5,94,0.36177077148500314,159,2.8448148995216096,534,0.29539057058942825,354,6.8339536525028795
Weymouth Town,Boston,16138.0,15.831635198473963,324984.0,43.420939,125.200663,57437,675647,65,0.015069698317352404,24,0.10553835237482019,8,530.2571023413332,7,64,8,74,194,0.33110272737314256,47,0.8569365733067039,589,0.8807351418714795,609,6.439462236988045,1450,0.05724389443581942,251,1.190334122652692,58,3189.9382382082404,5,148,41,30,1850,1.727495123500378,785,8.400720422852597,6289,12.52209669492453,3156,25.748634780782965
Weymouth Town,Marlborough,253.0,52.11375502394134,2947608.0,43.420939,54.037559,57437,41793,65,0.015069698317352404,24,0.10553835237482019,8,530.2571023413332,7,64,8,74,194,0.33110272737314256,47,0.8569365733067039,589,0.8807351418714795,609,6.439462236988045,42,0.0064563012201589946,7,0.08785429742728115,1,580.0184334768032,3,2,6,3,65,0.5833250897466,33,1.7847637878570703,56,0.28979003025476846,179,20.013553154962057
Weymouth Town,Lowell,173.0,57.12709041807421,3148595.0,43.420939,35.251105,57437,115554,65,0.015069698317352404,24,0.10553835237482019,8,530.2571023413332,7,64,8,74,194,0.33110272737314256,47,0.8569365733067039,589,0.8807351418714795,609,6.439462236988045,72,0.009519970951700344,11,0.19854189837931216,22,602.332133348925,2,11,2,3,87,0.22356191516487456,127,2.0063368567079625,310,0.712960299528824,375,8.490100078749423
Weymouth Town,Medford,355.0,27.659593602734613,1755330.0,43.420939,20.976098,57437,59659,65,0.015069698317352404,24,0.10553835237482019,8,530.2571023413332,7,64,8,74,194,0.33110272737314256,47,0.8569365733067039,589,0.8807351418714795,609,6.439462236988045,48,0.015994263377701014,19,0.07967683481440051,2,406.8945496241436,0,12,8,5,86,0.37059831875507115,49,0.8630889564881933,457,0.4483278107538897,216,15.025037558993455
Weymouth Town,Waltham,534.0,31.79464038551822,2124997.0,43.420939,33.005267,57437,65218,65,0.015069698317352404,24,0.10553835237482019,8,530.2571023413332,7,64,8,74,194,0.33110272737314256,47,0.8569365733067039,589,0.8807351418714795,609,6.439462236988045,109,0.023935888571755146,20,0.15562959176295385,11,647.23345315583,1,26,20,22,113,0.7792433867602307,82,2.631169732144616,815,1.3186091142813408,225,4.78536618007074
Weymouth Town,Peabody,107.0,36.42343894338384,2480776.0,43.420939,42.052588,57437,54481,65,0.015069698317352404,24,0.10553835237482019,8,530.2571023413332,7,64,8,74,194,0.33110272737314256,47,0.8569365733067039,589,0.8807351418714795,609,6.439462236988045,26,0.003864226681393455,11,0.0662451129897099,5,504.4339057498817,0,6,2,1,62,0.6525231555206544,38,0.9038978708828204,128,0.11383162835787417,289,6.773499351424956
Weymouth Town,Abington,2978.0,10.233837329906683,158163.0,43.420939,25.795963,57437,17062,65,0.015069698317352404,24,0.10553835237482019,8,530.2571023413332,7,64,8,74,194,0.33110272737314256,47,0.8569365733067039,589,0.8807351418714795,609,6.439462236988045,2,0.000902007571641738,1,0.0,5,217.20502934483042,0,3,0,1,5,0.02999624246830199,14,0.3524881904119451,28,0.064001394992135,149,6.067036572979516
Weymouth Town,Danvers,189.0,40.79851364291453,2647628.0,43.420939,34.392465,57437,28087,65,0.015069698317352404,24,0.10553835237482019,8,530.2571023413332,7,64,8,74,194,0.33110272737314256,47,0.8569365733067039,589,0.8807351418714795,609,6.439462236988045,50,0.014071518702156349,12,0.12111681598377028,4,460.9142357667802,1,9,8,1,133,0.8745537287347813,39,1.1797679016579303,625,1.8891536523508694,267,3.7185060250111315
Weymouth Town,Dedham,1104.0,19.90580486482844,1033576.0,43.420939,26.600181,57437,25364,65,0.015069698317352404,24,0.10553835237482019,8,530.2571023413332,7,64,8,74,194,0.33110272737314256,47,0.8569365733067039,589,0.8807351418714795,609,6.439462236988045,17,0.0024527887676866885,1,0.0,2,286.3814581115904,0,4,6,2,43,0.5097952201494916,37,1.10748467840975,82,0.13004510282654164,114,7.288323029293449
Weymouth Town,Holbrook,524.0,8.680895298907153,146758.0,43.420939,18.79036,57437,11405,65,0.015069698317352404,24,0.10553835237482019,8,530.2571023413332,7,64,8,74,194,0.33110272737314256,47,0.8569365733067039,589,0.8807351418714795,609,6.439462236988045,7,0.0013750774156046136,2,0.0015208784926662438,1,121.80539774846696,0,4,2,0,21,0.028015923155955406,15,0.3084579026983142,86,0.04253822344920373,38,1.1128732962254122
Weymouth Town,Hull,410.0,15.594143712592475,314912.0,43.420939,7.437835,57437,10072,65,0.015069698317352404,24,0.10553835237482019,8,530.2571023413332,7,64,8,74,194,0.33110272737314256,47,0.8569365733067039,589,0.8807351418714795,609,6.439462236988045,18,0.0012943597041991984,0,0.0,3,109.43291276795343,0,16,7,1,16,0.012009266216119472,9,0.09009593888328597,45,0.07503656317424806,130,0.8099553272286
Weymouth Town,Kingston,221.0,29.78199841408946,2081917.0,43.420939,12.461477,57437,5700,65,0.015069698317352404,24,0.10553835237482019,8,530.2571023413332,7,64,8,74,194,0.33110272737314256,47,0.8569365733067039,589,0.8807351418714795,609,6.439462236988045,1,0.0,0,0.0,0,107.99601795780612,0,0,0,0,5,0.025086641913113227,1,0.0012841205238539248,7,0.005637398506252195,39,1.623978811676235
Weymouth Town,Mansfield Center,86.0,30.595929239227527,2117167.0,43.420939,7.137613,57437,7830,65,0.015069698317352404,24,0.10553835237482019,8,530.2571023413332,7,64,8,74,194,0.33110272737314256,47,0.8569365733067039,589,0.8807351418714795,609,6.439462236988045,11,0.0005645423923892053,0,0.0,0,96.38324519241489,0,0,0,0,2,0.0,6,0.005340098509497721,22,0.03382000915643909,20,0.4460302309825801
Weymouth Town,Milton,777.0,12.043302500828947,175225.0,43.420939,33.698169,57437,28630,65,0.015069698317352404,24,0.10553835237482019,8,530.2571023413332,7,64,8,74,194,0.33110272737314256,47,0.8569365733067039,589,0.8807351418714795,609,6.439462236988045,1,0.0,3,0.09545599514632512,1,388.8542532617632,1,6,0,0,8,0.002870778392288939,30,1.5753774514679297,306,0.05197457594600423,170,24.19895369524031
Weymouth Town,Needham,390.0,25.940563784768447,1614451.0,43.420939,31.851573,57437,32091,65,0.015069698317352404,24,0.10553835237482019,8,530.2571023413332,7,64,8,74,194,0.33110272737314256,47,0.8569365733067039,589,0.8807351418714795,609,6.439462236988045,20,0.0036422757421597325,8,0.0241970792277038,1,375.64649232028194,0,1,0,1,29,0.021173017825369216,36,2.268830445521172,479,0.15781320506660804,157,5.238844200996323
Weymouth Town,North Pembroke,833.0,17.980221707144278,1008279.0,43.420939,11.590054,57437,3490,65,0.015069698317352404,24,0.10553835237482019,8,530.2571023413332,7,64,8,74,194,0.33110272737314256,47,0.8569365733067039,589,0.8807351418714795,609,6.439462236988045,1,0.0,2,0.024520087023732474,0,81.7857113566247,0,1,0,0,6,0.004878794037599378,2,0.09057351982561612,3,0.0013937860183405413,19,2.1875635818135546
Weymouth Town,Plymouth,443.0,36.053508410189664,2466182.0,43.420939,5.797216,57437,7667,65,0.015069698317352404,24,0.10553835237482019,8,530.2571023413332,7,64,8,74,194,0.33110272737314256,47,0.8569365733067039,589,0.8807351418714795,609,6.439462236988045,58,0.004129074186965567,1,0.0,0,100.18397149303573,0,1,1,1,40,0.019287228100635254,10,0.06018746527750046,69,0.10360777655133217,102,0.5737661153983338
Weymouth Town,Wellesley,438.0,29.995522126682054,2087617.0,43.420939,25.954492,57437,29550,65,0.015069698317352404,24,0.10553835237482019,8,530.2571023413332,7,64,8,74,194,0.33110272737314256,47,0.8569365733067039,589,0.8807351418714795,609,6.439462236988045,42,0.000812586511979834,7,0.00015911489694653755,0,401.2778973957156,1,5,2,5,55,0.0793786013388994,43,3.1639001815047907,196,0.17250651291554459,237,7.997220068888884
