name_o,name_d,total_pop_flow,d,s,area_o,area_d,m_o,m_d,food_point_o,food_poly_o,health_point_o,health_poly_o,industrial_landuse_o,main_road_line_o,natural_landuse_o,residential_landuse_o,retail_landuse_o,commercial_landuse_o,retail_point_o,retail_poly_o,school_point_o,school_poly_o,transport_point_o,transport_poly_o,entertainment_point_o,entertainment_poly_o,food_point_d,food_poly_d,health_point_d,health_poly_d,industrial_landuse_d,main_road_line_d,natural_landuse_d,residential_landuse_d,retail_landuse_d,commercial_landuse_d,retail_point_d,retail_poly_d,school_point_d,school_poly_d,transport_point_d,transport_poly_d,entertainment_point_d,entertainment_poly_d,sk
Grand Prairie,Benbrook,364.0,41.45076623471189,4360100.0,187.802276,27.873616,196100,24520,116,0.24290632358361697,24,0.10007663421964214,54,1950.8582779418498,2,27172,52,44,395,2.838031644753005,122,3.5231956757096032,358,2.0642973211779867,227,29.426269826276574,14,0.004837875532327285,4,0.0024970793534424573,4,324.75108184369606,0,21,5,2,26,0.34599082494635675,24,0.28867445146438847,5,0.007458789085930371,47,6.0550999344933,6262307.0
North Richland Hills,Cockrell Hill,46.0,33.762095093418594,2839656.0,47.041668,1.507303,69917,3815,53,0.010412570042537308,17,0.0963840149705964,3,692.831700025934,0,27,17,6,161,1.278639089057268,50,2.02277868382105,67,0.12729719933622624,210,2.900611449116454,3,0.0006047321594457717,1,0.0012891280087338045,0,34.347183993722986,0,0,1,0,36,0.06348639516381001,1,0.04273061118939697,1,0.0,0,0.0,4370408.0
Bryan,Galveston,138.0,213.70913301078986,7413220.0,140.317423,106.329811,83980,53695,68,0.018000963001238664,16,0.21281372826044648,22,1171.049633833898,3,48,6,2,133,1.0819520660875948,101,33.65906262459904,218,3.5273323266433563,267,6.287913803660359,102,0.027530844776262216,21,0.04637306330586531,3,878.4187373659314,6,37,39,30,163,0.7351385942003638,89,1.5278638122611614,447,3.8507595159270256,736,20.035082960494098,3768453.0
Commerce,Dallas,719.0,94.984518971763,1870650.0,21.584135,879.570173,9090,1304379,25,0.005573273471546208,6,0.023023929968837686,0,191.1874435718897,1,9,0,0,24,0.03265354303206562,36,2.142445529265245,43,0.1589862154590295,48,0.3676640849981057,1383,0.3494894209238578,294,3.3492068433969306,285,13373.096819448574,21,99660,502,499,10170,28.313568098216262,1518,31.127841444359742,3437,22.259155097674682,3315,100.11177866776673,2128586.0
Hereford,Canyon,81.0,47.67836288839267,4171.0,16.378838,20.41389,14972,14836,0,0.0,1,0.10462660142368761,0,235.7587651322762,0,0,0,0,1,0.014796175951556226,12,0.003949641880277662,1,0.0004102756403931427,20,1.241032137248433,27,0.008372210567921569,2,0.0,0,442.2068327422217,0,12,1,1,36,0.10338621563565645,50,1.6077158776729235,37,0.17959497174484995,133,1.8939917135868942,1290.0
Rockdale,Portland,67.0,309.06356132577775,16438807.0,10.396013,32.349054,5323,20383,11,0.0031257577344410686,5,0.037920447617391,0,155.4291929505563,0,1,0,0,23,0.032178141689032574,6,0.08640762102488968,28,0.11486261414844542,30,0.16474632648242102,25,0.006138569366101786,6,0.0028669880188174524,1,199.62684454632407,0,6,0,0,17,0.017039433228134716,11,0.25201748362196,27,0.08867359274245622,72,0.32175934335898787,14229496.0
Benbrook,Abilene,127.0,214.59463923981704,7845300.0,27.873616,276.270544,24520,125182,14,0.004837875532327285,4,0.0024970793534424573,4,324.75108184369606,0,21,5,2,26,0.34599082494635675,24,0.28867445146438847,5,0.007458789085930371,47,6.0550999344933,58,0.023082477063670625,83,1.5305128421059158,10,1315.0965813156663,0,23,5,1,100,0.4302576604671839,130,2.7369786738881308,284,18.475772416118314,339,6.358438598984017,9008762.0
Grand Prairie,Watauga,290.0,29.8571173382893,2723627.0,187.802276,10.772051,196100,23650,116,0.24290632358361697,24,0.10007663421964214,54,1950.8582779418498,2,27172,52,44,395,2.838031644753005,122,3.5231956757096032,358,2.0642973211779867,227,29.426269826276574,23,0.0070511949713549195,5,0.0027334392649903667,0,171.43309358143267,0,2,8,1,80,0.5278506728589899,13,0.21560419051731378,5,0.00813697015724737,35,1.5640271374850456,4293865.0
Haltom City,Watauga,3255.0,6.289954957551803,8621.0,31.976531,10.772051,46073,23650,27,0.0030680975068295186,4,0.0,3,409.09452835047284,0,15,6,3,78,0.25933321365557555,47,0.8330553508579489,76,0.11804701736815745,124,2.4332721490692264,23,0.0070511949713549195,5,0.0027334392649903667,0,171.43309358143267,0,2,8,1,80,0.5278506728589899,13,0.21560419051731378,5,0.00813697015724737,35,1.5640271374850456,14325.0
Fort Worth,Weatherford,1452.0,39.881069427594674,1756709.0,902.772231,70.732401,918915,30854,565,0.19763489179872507,141,1.144240064991661,239,8641.680801215469,49,429,171,76,1851,13.456448710656431,610,19.417254175534108,1343,20.984678912969876,1852,43.50794800668824,42,0.01178050307242291,3,0.0006064509765499162,8,869.0971055731834,0,82,25,17,105,1.8533259297249276,20,0.9197147858229464,31,0.18658559825635146,55,1.2284251697322173,3235261.0
Hitchcock,Galveston,12220.0,11.452150998104527,18030.0,156.537859,106.329811,7301,53695,0,0.0,0,0.0,0,335.0419634452011,5,0,0,0,3,0.0019151387488211267,10,0.0005800448764798488,6,0.013132482321054816,9,1.533453673762744,102,0.027530844776262216,21,0.04637306330586531,3,878.4187373659314,6,37,39,30,163,0.7351385942003638,89,1.5278638122611614,447,3.8507595159270256,736,20.035082960494098,22567.0
Double Oak,Denison,36.0,92.33311637284852,6705307.0,6.33523,74.096038,3054,24479,1,0.0002696432573021003,1,0.0009325505081384511,0,59.633983940501764,0,8,0,0,2,0.0006225883312590285,2,0.055053899252447996,0,0.0,1,0.0,44,0.015031291600641986,19,0.15708921261544775,2,617.3614739567333,0,9,1,2,98,0.11925443659502685,19,0.6226489949550733,23,3.6421205289967995,52,6.811455165004901,8433257.0
Cedar Hill,Houston,97.0,345.1619034336463,11011160.0,92.691559,1658.719231,49148,2304580,35,0.0077954411327285705,7,0.003036535755249085,6,754.5658053840432,1,14975,28,18,268,1.5032376522142565,40,2.181922032980888,62,0.24711657554037642,161,14.226734715443879,2715,0.47747182787970716,0,0.0,424,0.0,34,2311,945,832,0,0.0,1690,58.87977241490981,0,0.0,0,0.0,10011372.0
Dalworthington Gardens,Grand Prairie,116.0,12.569735017207027,419306.0,4.629955,187.802276,2293,196100,1,0.0006509590518739409,0,0.0,0,53.32623906169699,0,0,1,0,4,0.0394192402500492,5,0.05258753608435977,0,0.0,3,0.6943981139331149,116,0.24290632358361697,24,0.10007663421964214,54,1950.8582779418498,2,27172,52,44,395,2.838031644753005,122,3.5231956757096032,358,2.0642973211779867,227,29.426269826276574,577165.0
Rendon,Mansfield,5755.0,10.930329477612052,28626.0,63.794052,95.053514,13533,72602,5,0.0012608999556459335,0,0.0,0,374.55920387877404,0,0,0,0,2,0.0008695521323984994,4,0.11122934934856368,3,0.0,1,0.0454101424344979,59,0.018984912793813046,15,0.1316731666083381,16,894.7299606094145,1,33,18,6,182,1.4561372825777785,50,2.6391473852322855,24,0.2335798256029746,129,7.333184361826797,54329.0
Four Corners,Fort Worth,142.0,381.29947277840324,13752935.0,6.293187,902.772231,12103,918915,0,0.0,0,0.0,0,68.67728304309856,0,0,2,0,3,0.1993560750003331,6,0.23691280022395766,3,0.004577920327885702,9,0.056237751280663266,565,0.19763489179872507,141,1.144240064991661,239,8641.680801215469,49,429,171,76,1851,13.456448710656431,610,19.417254175534108,1343,20.984678912969876,1852,43.50794800668824,10501218.0
San Angelo,Beaumont,102.0,620.9329210859848,19725415.0,155.352512,213.595782,99893,115282,84,0.033918942986124065,22,0.35456544556154795,2,1410.2168639839176,0,65,14,19,190,1.5778733510499936,69,1.8858755027783787,153,7.223278075100896,313,39.89436316486559,82,0.027234580282114878,17,0.2868505852145759,23,1319.5671509193041,5,44,32,3,215,1.8600219227522288,87,1.7070799858925945,125,1.754811292207035,236,2611.248935086796,14977185.0
Benbrook,Tyler,54.0,206.29713515730634,7707931.0,27.873616,148.806389,24520,105995,14,0.004837875532327285,4,0.0024970793534424573,4,324.75108184369606,0,21,5,2,26,0.34599082494635675,24,0.28867445146438847,5,0.007458789085930371,47,6.0550999344933,142,0.025390947615782495,49,1.0652344954224056,5,1355.7038574710969,1,57,11,9,250,1.6532112869592368,192,3.6794169937741756,411,5.1031101303183855,366,5.416993790325615,8904976.0
League City,West University Place,50.0,40.00532932102527,874900.0,132.769933,5.190531,114392,14955,41,0.010481681743149607,19,0.035291226149319385,1,1247.9012876183867,0,61,20,2,157,1.2963406498721683,47,2.1479223266611,136,0.4902976934009277,428,5.197858833783172,6,0.0010501616690717312,0,0.0,0,93.88629745132499,0,0,1,2,14,0.014416086697885752,4,0.05648196655805365,21,0.027266715614787364,62,0.08265570993787885,1203567.0
North Richland Hills,Tyler,204.0,189.15343799125952,7277934.0,47.041668,148.806389,69917,105995,53,0.010412570042537308,17,0.0963840149705964,3,692.831700025934,0,27,17,6,161,1.278639089057268,50,2.02277868382105,67,0.12729719933622624,210,2.900611449116454,142,0.025390947615782495,49,1.0652344954224056,5,1355.7038574710969,1,57,11,9,250,1.6532112869592368,192,3.6794169937741756,411,5.1031101303183855,366,5.416993790325615,8648446.0
Colleyville,Weatherford,45.0,60.139133213386344,6242157.0,33.979836,70.732401,26057,30854,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,42,0.01178050307242291,3,0.0006064509765499162,8,869.0971055731834,0,82,25,17,105,1.8533259297249276,20,0.9197147858229464,31,0.18658559825635146,55,1.2284251697322173,8262211.0
Houston,Plainview,88.0,772.2674638841825,17192362.0,1658.719231,35.987805,2304580,20187,2715,0.47747182787970716,0,0.0,424,0.0,34,2311,945,832,0,0.0,1690,58.87977241490981,0,0.0,0,0.0,25,0.0075245409077373,5,0.051208348806778464,4,471.9667896408573,0,3,4,0,54,0.2587112080810476,43,0.63542794453138,29,2.3480658684973816,67,1.8497478831677976,14183512.0
Houston,Laredo,1261.0,470.3208656569531,15143412.0,1658.719231,276.672979,2304580,255205,2715,0.47747182787970716,0,0.0,424,0.0,34,2311,945,832,0,0.0,1690,58.87977241490981,0,0.0,0,0.0,121,0.03435792185577595,24,0.3384944912089878,19,1774.0816788408142,0,59,12,3,167,1.6622573550758455,173,5.084842310120147,179,6.368462269786598,355,7.85079077601625,13660162.0
Houston,Benbrook,114.0,377.2897553588662,11421718.0,1658.719231,27.873616,2304580,24520,2715,0.47747182787970716,0,0.0,424,0.0,34,2311,945,832,0,0.0,1690,58.87977241490981,0,0.0,0,0.0,14,0.004837875532327285,4,0.0024970793534424573,4,324.75108184369606,0,21,5,2,26,0.34599082494635675,24,0.28867445146438847,5,0.007458789085930371,47,6.0550999344933,9146499.0
La Porte,Fort Worth,49.0,409.40165472800425,14352669.0,48.182846,902.772231,35124,918915,15,0.002047597621641701,4,0.0,19,524.3504308718133,1,31,3,7,21,0.1187374410341635,22,1.5999490328460761,99,1.6669724839921847,79,1.5475655632408272,565,0.19763489179872507,141,1.144240064991661,239,8641.680801215469,49,429,171,76,1851,13.456448710656431,610,19.417254175534108,1343,20.984678912969876,1852,43.50794800668824,11552336.0
Junction,Boerne,131.0,127.39694166779024,116862.0,5.939614,30.159854,2451,17850,17,0.005105611756225779,5,0.025831818698899927,0,80.70277188972973,0,5,0,0,45,0.02370517515020029,15,0.09739233478208535,4,0.032192227259072684,32,0.3978221968025377,11,0.0019654109816734672,4,0.006923730161522398,6,373.7722788595564,0,54,5,5,73,0.39640707180437135,44,0.9969629186920281,52,0.13590261991461283,77,1.4144129999992459,45289.0
