name_o,name_d,total_pop_flow,d,s,area_o,area_d,m_o,m_d,food_point_o,food_poly_o,health_point_o,health_poly_o,industrial_landuse_o,main_road_line_o,natural_landuse_o,residential_landuse_o,retail_landuse_o,commercial_landuse_o,retail_point_o,retail_poly_o,school_point_o,school_poly_o,transport_point_o,transport_poly_o,entertainment_point_o,entertainment_poly_o,food_point_d,food_poly_d,health_point_d,health_poly_d,industrial_landuse_d,main_road_line_d,natural_landuse_d,residential_landuse_d,retail_landuse_d,commercial_landuse_d,retail_point_d,retail_poly_d,school_point_d,school_poly_d,transport_point_d,transport_poly_d,entertainment_point_d,entertainment_poly_d,sk
Thornwood,New York,2567.0,52.40485042630386,2508259.0,2.892642,778.178241,3960,8804190,2,0.0,2,0.0013547727899919416,0,57.54634618964615,0,0,1,0,2,0.03893675523997774,1,0.6042551351259449,4,0.0028777562118312656,4,0.04490358610118585,12832,0.33159795754931726,2916,5.0703141271096275,195,16627.78033715178,27,982,123,130,17514,8.584820229926098,3764,16.395125376325005,62514,45.81133340650127,27429,182.165174207091,8656305.0
Searingtown,Lynbrook,70.0,12.573516035255139,704282.0,2.413224,5.21322,5044,20438,0,0.0,0,0.0,0,35.91916432877081,0,31,3,0,5,0.04946859586140101,11,0.45262248030493757,15,0.04342951443235323,18,0.09486424436002856,53,0.002608020686863542,34,0.004956144653237939,2,108.78949243668487,0,19,12,2,154,1.0603499345901155,14,0.10623310749474954,183,0.15243919258564056,77,0.5857009212934501,3900014.0
North Bay Shore,St. James,70.0,15.87455082776077,751219.0,8.279693,11.820361,19619,13487,1,0.0,0,0.0,1,126.74159643832722,0,3,1,0,200,0.31268824444781473,5,0.11151963631761716,15,0.008300776111540746,14,0.05628742039208271,8,0.00035066843368390736,1,0.0,1,183.66611399789133,0,2,3,0,323,0.7691676174878165,7,0.3323068541974316,38,0.11995093310096641,34,0.1940471838372504,2350152.0
Ridge,Centereach,516.0,16.966051423119225,348214.0,34.167959,23.073451,13271,30980,4,0.0009806081141286145,0,0.0,0,340.69393899366565,0,11,0,2,96,0.02646200688585442,6,0.3131241809697452,11,0.034931495724821085,38,44.293871376602205,7,0.0022946274388041163,3,0.0,0,330.20604222567385,0,12,7,1,226,0.8864089431661528,25,1.4324402885210696,56,0.2570624169480938,80,0.902954857092129,572385.0
Hicksville,West Babylon,573.0,15.050333899918265,1067676.0,17.591639,21.898761,43869,43213,59,0.009572869237327381,20,0.005445834298086918,8,489.31099820671454,0,49,36,3,380,1.526443519058445,37,0.7109046754463295,241,0.722446274608515,163,1.3659715196767117,5,0.0,2,0.0,6,447.1482276994565,0,15,2,0,740,1.175098675163144,24,0.6044313324693871,19,0.05588757993096219,79,3.754925029888387,5671597.0
Plainview,East Massapequa,454.0,12.121952047641537,538580.0,14.825128,8.75162,27100,19854,35,0.005441687116521949,18,0.05367678693876804,3,484.4165333642786,1,14,21,4,322,0.8476845461925281,32,0.6909245263065581,46,0.10083614671971741,147,4.304226975272567,8,0.0034014174192620815,0,0.0,1,163.6903242312614,0,16,10,0,190,1.323563133407381,15,0.44571992930003357,82,0.5635717824183013,90,0.9000529726492765,2568869.0
Great Neck Estates,Plandome,64.0,3.939534441500931,42367.0,1.983719,1.275361,2990,1448,1,0.00046361738776182925,0,0.0,0,25.051693321676883,0,21,7,0,34,0.10821123973325336,3,0.022319173543374628,11,0.02140242720848982,20,0.2608646819851291,0,0.0,0,0.0,1,20.592513998172514,0,27,0,0,0,0.0,0,0.0,13,0.012282638108054425,30,0.6007239238742846,358938.0
Copiague,Carle Place,161.0,20.514533157221333,1181986.0,8.008831,2.481987,23429,5005,1,0.0,0,0.0,2,205.55250554963095,0,13,0,0,360,0.2664502381402739,8,0.26988811058692547,29,0.12534225180784173,45,0.7482834024409812,20,0.00458594503486979,1,0.0,3,54.106123039709495,0,9,26,3,113,1.1149694860739217,8,0.21195567828873965,62,0.1373957911643216,24,0.09081124086688784,5196715.0
Oneida,Yorkville,109.0,32.78231568005721,66746.0,57.115754,1.73878,10329,2657,1,0.0006925836872144027,2,0.053564473895288574,0,252.56527768670912,0,0,0,0,8,0.041394908061254045,8,0.0,4,0.005830236577389219,50,4.890457020022193,7,0.0017389453342108272,1,0.00033323781386124116,0,26.787127995741606,0,0,0,0,6,0.004208672159607994,0,0.0,5,0.010588349393557447,5,0.026927974939875976,83258.0
New Rochelle,Blauvelt,97.0,21.842716051988646,826162.0,26.640882,11.681585,79726,5548,34,0.006741961512005621,3,0.07110363030611612,1,391.1134068910734,3,5,0,0,25,0.0768730401182367,47,0.2026055690893772,73,0.17001754340162245,165,3.505387624628138,0,0.0,0,0.0,0,121.59277206068806,0,0,0,0,3,0.0,7,0.46888220235813804,108,0.08204756583534807,21,2.5066561924001873,2611242.0
