tile,cpc
636,0.05934784025538716
6562,0.07781997935894709
6617,0.1929958705674389
6670,0.10822826915621239
6780,0.025472386557760393
6802,0.2886249306566558
6967,0.006178021819836076
6979,0.013367930459621402
702,0.06271560392822458
7037,0.2802464475056492
7103,0.17308261470976746
7428,0.14742640709188423
7663,0.13343896940092856
7784,0.02492350257132028
7845,0.004706441323588214
7972,0.36160595703125
7981,0.007130238935388311
7986,0.011984494770949726
8049,0.13048873819129717
8062,0.10794025599509978
8072,0.3045007549120607
808,0.059378215560587665
8135,0.008213035147991543
8166,0.0014248657691151405
8174,0.1556433259497603
8258,0.029279751634470913
8327,0.0045538394792153224
8371,0.2932263408198946
8384,0.10772537059208348
8405,0.04775985774339847
8422,0.11980017839308242
8461,0.025213662488960925
8471,0.17002943806045262
849,0.25670518411699766
8575,0.20142434754293592
858,0.0802789191241703
8752,0.16063108480753113
8758,0.17311851051006596
8794,0.13990164932824908
888,0.218871498554596
8960,0.0010501816611395596
8991,0.04267309487271471
9015,0.2523561585768822
9098,0.11867424795560748
9116,0.12805307389789652
9241,0.11660356057598786
9398,0.2344436768761359
9468,0.2695229615531383
9573,0.10338504960923489
9614,0.2091520221477718
9741,0.1781447797257595
979,0.08010410743759859
9914,0.1971565360755198
9970,0.18515295074099586
