tile,cpc
2803,0.48104655967164495
289,0.08502928864322844
2891,0.42282139425722776
2911,0.62562619764307
2934,0.4179112769740069
2970,0.4100175873574648
325,0.2029480130408511
3320,0.23422027869723372
3439,0.059955290376376924
3474,0.29055915744148164
3527,0.30742081637531715
3553,0.45198466480175475
3590,0.10580801064791902
3675,0.2619100595615433
3749,0.11811449665073183
379,0.4945035302590501
4250,0.015258528873508087
4261,0.13496465356534562
4320,0.11024744426935719
4338,0.07268063550442999
4409,0.1781952900138173
4658,0.38880357520191583
4695,0.1682352873549256
4724,0.10169763843638323
4750,0.33303404690926536
4799,0.11830140458776596
4966,0.17988094219663422
527,0.19631731130345165
5432,0.31011104429272673
5620,0.1966285863953709
5705,0.37709152203462293
5866,0.3816668152996441
5987,0.060177472264552556
607,0.3891136842821991
6094,0.1396258822022131
6278,0.2408368524587067
6315,0.11573740108284408
6348,0.19996671073369807
6426,0.020494326593240478
6633,0.16374301276274447
6708,0.10923602418245247
7003,0.20721893874642588
7130,0.19918447332157127
7217,0.1797501106759897
7261,0.3650654674875517
7295,0.41045512579309573
7409,0.5678428069383544
7592,0.12673919536975975
7652,0.2119976851740494
7727,0.13459919176603619
7919,0.2209418907469372
8035,0.46427615326652494
8121,0.16642877672888853
8161,0.18541848584335
8202,0.197157394490757
8246,0.5731658169799683
8472,0.23405054029275327
8645,0.05075919316388008
8693,0.03874057948319349
8725,0.2350698027220912
8744,0.2538467923392365
8773,0.07822572527667404
8885,0.4832798669623407
9349,0.09842538019787545
9397,0.38605909831483654
9522,0.1836033013981942
9609,0.10424085967013239
9882,0.45232805930175346
9920,0.20902734718777502
