residence,workplace,commuters
Sierra Madre,Monterey Park,105.0
Sierra Madre,West Hollywood,105.0
Sierra Madre,West Covina,105.0
Sierra Madre,La Verne,127.0
Sierra Madre,Long Beach,580.0
Sierra Madre,Alhambra,505.0
Sierra Madre,Rosemead,316.0
Sierra Madre,Gardena,105.0
Sierra Madre,Lakewood,338.0
Sierra Madre,Whittier,127.0
Sierra Madre,Culver City,210.0
Sierra Madre,Redondo Beach,793.0
Sierra Madre,Torrance,105.0
Sierra Madre,Simi Valley,381.0
Sierra Madre,Temecula,105.0
Sierra Madre,Rancho Santa Margarita,127.0
Sierra Madre,Huntington Beach,105.0
Sierra Madre,El Segundo,105.0
Sierra Madre,Pasadena,33033.0
Sierra Madre,Newport Beach,105.0
Sierra Madre,Covina,105.0
Sierra Madre,Monrovia,4903.0
Sierra Madre,San Dimas,758.0
Sierra Madre,Murrieta,105.0
Sierra Madre,Bellflower,381.0
Sierra Madre,Bell Gardens,105.0
Sierra Madre,Commerce,105.0
Sierra Madre,El Monte,892.0
Sierra Madre,Altadena,1097.0
Sierra Madre,Avocado Heights,127.0
Sierra Madre,East San Gabriel,1305.0
Sierra Madre,La Crescenta-Montrose,127.0
Sierra Madre,Rowland Heights,105.0
Sierra Madre,West Whittier-Los Nietos,105.0
South Pasadena,Anaheim,866.0
South Pasadena,Costa Mesa,70.0
South Pasadena,Fullerton,118.0
South Pasadena,Garden Grove,70.0
South Pasadena,Westminster,113.0
South Pasadena,San Bernardino,113.0
South Pasadena,Highland,70.0
South Pasadena,Del Rey Oaks,147.0
South Pasadena,Sand City,118.0
South Pasadena,San Diego,113.0
South Pasadena,Loma Linda,118.0
South Pasadena,Ontario,227.0
South Pasadena,Bishop,301.0
South Pasadena,Glendora,87.0
South Pasadena,Hawthorne,141.0
South Pasadena,La Cañada Flintridge,1851.0
South Pasadena,Santa Clarita,366.0
South Pasadena,Walnut,87.0
South Pasadena,Sierra Madre,426.0
South Pasadena,Lynwood,349.0
South Pasadena,Oxnard,70.0
South Pasadena,Gilroy,87.0
South Pasadena,Baldwin Park,210.0
South Pasadena,Beverly Hills,113.0
South Pasadena,Glendale,3225.0
South Pasadena,Los Angeles,23447.0
South Pasadena,Paramount,87.0
South Pasadena,Temple City,357.0
South Pasadena,Rancho Cucamonga,113.0
South Pasadena,Port Hueneme,130.0
South Pasadena,San Francisco,118.0
South Pasadena,Corona,174.0
South Pasadena,Beaumont,87.0
South Pasadena,Norco,70.0
South Pasadena,Palm Desert,200.0
South Pasadena,Pomona,236.0
South Pasadena,Diamond Bar,113.0
South Pasadena,Arcadia,3721.0
South Pasadena,Monterey Park,1978.0
South Pasadena,West Hollywood,87.0
South Pasadena,West Covina,188.0
South Pasadena,La Verne,118.0
South Pasadena,Irwindale,118.0
South Pasadena,San Marino,231.0
South Pasadena,Long Beach,113.0
South Pasadena,Lancaster,395.0
South Pasadena,Alhambra,12864.0
South Pasadena,Rosemead,566.0
South Pasadena,Montebello,210.0
South Pasadena,Gardena,270.0
South Pasadena,Lakewood,109.0
South Pasadena,San Gabriel,1306.0
South Pasadena,Norwalk,70.0
South Pasadena,Downey,217.0
South Pasadena,Huntington Park,113.0
South Pasadena,Redondo Beach,222.0
South Pasadena,Torrance,276.0
South Pasadena,Irvine,375.0
South Pasadena,Temecula,113.0
South Pasadena,Palm Springs,174.0
South Pasadena,Huntington Beach,226.0
South Pasadena,Buena Park,376.0
South Pasadena,Lake Forest,113.0
South Pasadena,Pasadena,22441.0
South Pasadena,Newport Beach,258.0
South Pasadena,Santa Monica,1142.0
South Pasadena,Sacramento,210.0
South Pasadena,Cerritos,578.0
South Pasadena,Covina,281.0
South Pasadena,Manhattan Beach,130.0
South Pasadena,Monrovia,699.0
South Pasadena,San Dimas,87.0
South Pasadena,Santa Cruz,349.0
South Pasadena,Yucaipa,174.0
South Pasadena,Redlands,87.0
South Pasadena,Big Bear Lake,113.0
South Pasadena,Rialto,113.0
South Pasadena,Monterey,118.0
South Pasadena,Salinas,118.0
South Pasadena,Claremont,70.0
South Pasadena,Commerce,711.0
South Pasadena,El Monte,313.0
South Pasadena,Santa Barbara,118.0
South Pasadena,Altadena,453.0
South Pasadena,Charter Oak,87.0
South Pasadena,Citrus,87.0
South Pasadena,East Los Angeles,385.0
South Pasadena,East San Gabriel,545.0
South Pasadena,Florence-Graham,70.0
South Pasadena,La Crescenta-Montrose,174.0
South Pasadena,Mayflower Village,87.0
South Pasadena,Midway City,87.0
South Pasadena,North El Monte,87.0
South Pasadena,Rowland Heights,87.0
Calabasas,Anaheim,390.0
Calabasas,Fullerton,90.0
Calabasas,Garden Grove,60.0
Calabasas,Chino Hills,45.0
Calabasas,Davis,120.0
Calabasas,Coronado,45.0
Calabasas,Oakland,60.0
Calabasas,Chula Vista,45.0
Calabasas,San Diego,45.0
Calabasas,Oceanside,45.0
Calabasas,Hawthorne,120.0
Calabasas,Inglewood,45.0
Calabasas,Santa Clarita,101.0
Calabasas,Moorpark,180.0
Calabasas,Camarillo,225.0
Calabasas,Beverly Hills,473.0
Calabasas,Glendale,165.0
Calabasas,Los Angeles,39616.0
Calabasas,San Francisco,60.0
Calabasas,Duarte,60.0
Calabasas,Arcadia,45.0
Calabasas,Monterey Park,60.0
Calabasas,West Hollywood,405.0
Calabasas,Westlake Village,45.0
Calabasas,Long Beach,60.0
Calabasas,Alhambra,90.0
Calabasas,Lakewood,60.0
Calabasas,Compton,90.0
Calabasas,Huntington Park,45.0
Calabasas,Culver City,525.0
Calabasas,Redondo Beach,75.0
Calabasas,Torrance,480.0
Calabasas,Irvine,330.0
Calabasas,Simi Valley,165.0
Calabasas,Thousand Oaks,4436.0
Calabasas,Palm Springs,180.0
Calabasas,San Clemente,113.0
Calabasas,Seal Beach,45.0
Calabasas,Aliso Viejo,150.0
Calabasas,Laguna Woods,45.0
Calabasas,Lake Forest,60.0
Calabasas,El Segundo,165.0
Calabasas,Pasadena,139.0
Calabasas,Santa Monica,1599.0
Calabasas,Upland,60.0
Calabasas,Agoura Hills,662.0
Calabasas,Santa Barbara,180.0
Calabasas,Contra Costa Centre,60.0
Calabasas,Del Aire,60.0
Calabasas,Oak Park,105.0
Rolling Hills Estates,Anaheim,516.0
Rolling Hills Estates,Costa Mesa,65.0
Rolling Hills Estates,Fullerton,65.0
Rolling Hills Estates,Orange,74.0
Rolling Hills Estates,Santa Ana,74.0
Rolling Hills Estates,Carson,577.0
Rolling Hills Estates,San Diego,74.0
Rolling Hills Estates,Hawthorne,379.0
Rolling Hills Estates,Inglewood,74.0
Rolling Hills Estates,La Mirada,97.0
Rolling Hills Estates,Palos Verdes Estates,1888.0
Rolling Hills Estates,Santa Clarita,291.0
Rolling Hills Estates,South Pasadena,218.0
Rolling Hills Estates,Beverly Hills,97.0
Rolling Hills Estates,Glendale,356.0
Rolling Hills Estates,Los Angeles,8119.0
Rolling Hills Estates,Paramount,74.0
Rolling Hills Estates,San Jose,65.0
Rolling Hills Estates,Lawndale,97.0
Rolling Hills Estates,Riverside,166.0
Rolling Hills Estates,Moreno Valley,74.0
Rolling Hills Estates,Palm Desert,148.0
Rolling Hills Estates,Santa Clara,65.0
Rolling Hills Estates,Arcadia,92.0
Rolling Hills Estates,Monterey Park,65.0
Rolling Hills Estates,Long Beach,608.0
Rolling Hills Estates,Rancho Palos Verdes,2872.0
Rolling Hills Estates,Lancaster,74.0
Rolling Hills Estates,Alhambra,212.0
Rolling Hills Estates,Montebello,97.0
Rolling Hills Estates,Gardena,318.0
Rolling Hills Estates,Lakewood,74.0
Rolling Hills Estates,Norwalk,74.0
Rolling Hills Estates,Downey,65.0
Rolling Hills Estates,Whittier,65.0
Rolling Hills Estates,Redondo Beach,3692.0
Rolling Hills Estates,Torrance,23481.0
Rolling Hills Estates,Roseville,97.0
Rolling Hills Estates,Rancho Mirage,97.0
Rolling Hills Estates,Tustin,97.0
Rolling Hills Estates,El Segundo,737.0
Rolling Hills Estates,Hermosa Beach,604.0
Rolling Hills Estates,Pasadena,148.0
Rolling Hills Estates,Santa Monica,559.0
Rolling Hills Estates,Cerritos,139.0
Rolling Hills Estates,Lomita,486.0
Rolling Hills Estates,Manhattan Beach,519.0
Rolling Hills Estates,Maywood,74.0
Rolling Hills Estates,Carlsbad,74.0
Rolling Hills Estates,Bellflower,139.0
Rolling Hills Estates,Alondra Park,74.0
Rolling Hills Estates,North Tustin,194.0
Rolling Hills Estates,West Carson,268.0
Benicia,Costa Mesa,151.0
Benicia,Redding,83.0
Benicia,Bakersfield,75.0
Benicia,Redwood City,234.0
Benicia,San Rafael,327.0
Benicia,Davis,83.0
Benicia,West Sacramento,186.0
Benicia,Fairfield,3308.0
Benicia,Vacaville,2786.0
Benicia,Oakland,3596.0
Benicia,Sausalito,58.0
Benicia,Orinda,227.0
Benicia,Pinole,166.0
Benicia,Richmond,1025.0
Benicia,San Pablo,141.0
Benicia,Lafayette,1445.0
Benicia,Ontario,166.0
Benicia,Windsor,151.0
Benicia,Encinitas,151.0
Benicia,Alameda,993.0
Benicia,Albany,58.0
Benicia,Berkeley,1971.0
Benicia,Dublin,510.0
Benicia,Emeryville,566.0
Benicia,Newark,186.0
Benicia,San Leandro,606.0
Benicia,Union City,210.0
Benicia,Fremont,75.0
Benicia,Napa,1987.0
Benicia,St. Helena,93.0
Benicia,Cotati,108.0
Benicia,Santa Clarita,75.0
Benicia,Dixon,166.0
Benicia,Suisun City,270.0
Benicia,Sonoma,178.0
Benicia,Los Angeles,910.0
Benicia,San Jose,739.0
Benicia,Lincoln,289.0
Benicia,San Bruno,108.0
Benicia,Corte Madera,83.0
Benicia,Mill Valley,241.0
Benicia,Millbrae,83.0
Benicia,San Francisco,3979.0
Benicia,Oakdale,93.0
Benicia,San Mateo,350.0
Benicia,Vallejo,14729.0
Benicia,Santa Clara,150.0
Benicia,Whittier,103.0
Benicia,Chico,108.0
Benicia,Oroville,107.0
Benicia,Modesto,93.0
Benicia,Hayward,234.0
Benicia,Livermore,300.0
Benicia,Pleasanton,1251.0
Benicia,Daly City,551.0
Benicia,San Carlos,58.0
Benicia,South San Francisco,133.0
Benicia,Irvine,83.0
Benicia,Rocklin,83.0
Benicia,Roseville,485.0
Benicia,Piedmont,139.0
Benicia,Santa Rosa,380.0
Benicia,Hercules,468.0
Benicia,Moraga,506.0
Benicia,Lodi,108.0
Benicia,Jurupa Valley,75.0
Benicia,Newport Beach,168.0
Benicia,Santa Monica,83.0
Benicia,Elk Grove,166.0
Benicia,Sacramento,427.0
Benicia,Morro Bay,93.0
Benicia,San Luis Obispo,73.0
Benicia,Yuba City,224.0
Benicia,Folsom,107.0
Benicia,Rancho Cordova,301.0
Benicia,American Canyon,712.0
Benicia,Calistoga,103.0
Benicia,Yountville,83.0
Benicia,Antioch,765.0
Benicia,Concord,3274.0
Benicia,Danville,166.0
Benicia,Martinez,2174.0
Benicia,Pittsburg,883.0
Benicia,Pleasant Hill,1878.0
Benicia,San Ramon,182.0
Benicia,Walnut Creek,5734.0
Benicia,Milpitas,191.0
Benicia,Blackhawk,125.0
Benicia,Carmichael,58.0
Benicia,Castle Hill,357.0
Benicia,Castro Valley,357.0
Benicia,Lockeford,151.0
Benicia,McClellan Park,75.0
Benicia,North Auburn,103.0
Benicia,Pacheco,2565.0
Benicia,Parkway,83.0
Benicia,Rodeo,75.0
Benicia,Rollingwood,83.0
Benicia,San Lorenzo,83.0
Benicia,Saranap,303.0
Benicia,Stanford,83.0
Benicia,Tarpey Village,113.0
Dixon,Anaheim,3318.0
Dixon,Fullerton,143.0
Dixon,Garden Grove,232.0
Dixon,Stockton,86.0
Dixon,Redding,71.0
Dixon,Bakersfield,178.0
Dixon,San Rafael,92.0
Dixon,Davis,6793.0
Dixon,West Sacramento,214.0
Dixon,Woodland,1817.0
Dixon,Fairfield,6054.0
Dixon,Vacaville,20325.0
Dixon,Sand City,71.0
Dixon,Anderson,71.0
Dixon,Oakland,406.0
Dixon,San Diego,71.0
Dixon,Richmond,187.0
Dixon,San Pablo,92.0
Dixon,Alameda,86.0
Dixon,Albany,86.0
Dixon,Newark,178.0
Dixon,San Leandro,172.0
Dixon,Fremont,71.0
Dixon,Napa,163.0
Dixon,Inglewood,71.0
Dixon,Benicia,386.0
Dixon,Suisun City,709.0
Dixon,Gilroy,71.0
Dixon,Los Angeles,1888.0
Dixon,Palo Alto,71.0
Dixon,San Jose,209.0
Dixon,Marysville,71.0
Dixon,Lincoln,214.0
Dixon,San Francisco,249.0
Dixon,San Mateo,71.0
Dixon,Vallejo,343.0
Dixon,Larkspur,107.0
Dixon,Novato,92.0
Dixon,Long Beach,92.0
Dixon,Patterson,86.0
Dixon,Hayward,172.0
Dixon,Pleasanton,92.0
Dixon,Burlingame,71.0
Dixon,South San Francisco,92.0
Dixon,Rocklin,458.0
Dixon,Roseville,1532.0
Dixon,Truckee,86.0
Dixon,Mission Viejo,71.0
Dixon,Tustin,92.0
Dixon,Hercules,71.0
Dixon,Lodi,157.0
Dixon,El Segundo,214.0
Dixon,Citrus Heights,341.0
Dixon,Elk Grove,86.0
Dixon,Sacramento,4075.0
Dixon,Fresno,157.0
Dixon,Clearlake,107.0
Dixon,Yuba City,92.0
Dixon,Rancho Cordova,415.0
Dixon,Monterey,142.0
Dixon,Concord,277.0
Dixon,Martinez,92.0
Dixon,Walnut Creek,178.0
Dixon,Salinas,86.0
Dixon,Antelope,92.0
Dixon,Arden-Arcade,410.0
Dixon,Carmichael,71.0
Dixon,Fair Oaks,256.0
Dixon,Florin,92.0
Dixon,Foothill Farms,172.0
Dixon,Fruitridge Pocket,86.0
Dixon,Gold River,92.0
Dixon,Linda,178.0
Dixon,McClellan Park,178.0
Dixon,North Highlands,142.0
Dixon,Pacheco,315.0
Dixon,Parkway,178.0
Dixon,Rollingwood,71.0
Dixon,Rosemont,157.0
Dixon,Tamalpais-Homestead Valley,92.0
Lynwood,Anaheim,5954.0
Lynwood,Costa Mesa,985.0
Lynwood,Cypress,392.0
Lynwood,Fullerton,1531.0
Lynwood,Garden Grove,409.0
Lynwood,Orange,217.0
Lynwood,San Juan Capistrano,285.0
Lynwood,Santa Ana,1170.0
Lynwood,Westminster,402.0
Lynwood,Stockton,86.0
Lynwood,San Bernardino,490.0
Lynwood,Hesperia,90.0
Lynwood,Victorville,257.0
Lynwood,Chino Hills,102.0
Lynwood,Highland,91.0
Lynwood,Chino,162.0
Lynwood,Bakersfield,91.0
Lynwood,Fairfield,173.0
Lynwood,Carson,5063.0
Lynwood,San Diego,540.0
Lynwood,San Pablo,86.0
Lynwood,Ontario,585.0
Lynwood,Bishop,99.0
Lynwood,El Cajon,76.0
Lynwood,Oceanside,83.0
Lynwood,Union City,102.0
Lynwood,San Fernando,108.0
Lynwood,Hawthorne,1891.0
Lynwood,Inglewood,3478.0
Lynwood,La Mirada,560.0
Lynwood,Santa Clarita,87.0
Lynwood,Santa Fe Springs,442.0
Lynwood,Walnut,82.0
Lynwood,South Pasadena,82.0
Lynwood,Moorpark,83.0
Lynwood,Camarillo,91.0
Lynwood,Oxnard,67.0
Lynwood,Baldwin Park,394.0
Lynwood,Beverly Hills,287.0
Lynwood,Glendale,527.0
Lynwood,La Puente,90.0
Lynwood,Los Angeles,52870.0
Lynwood,Paramount,10831.0
Lynwood,Temple City,155.0
Lynwood,Rancho Cucamonga,185.0
Lynwood,Colton,79.0
Lynwood,Lawndale,192.0
Lynwood,Riverside,173.0
Lynwood,Corona,256.0
Lynwood,Hemet,244.0
Lynwood,Norco,164.0
Lynwood,Pomona,79.0
Lynwood,Duarte,164.0
Lynwood,Arcadia,102.0
Lynwood,South El Monte,164.0
Lynwood,Monterey Park,1236.0
Lynwood,West Hollywood,616.0
Lynwood,West Covina,211.0
Lynwood,Long Beach,14407.0
Lynwood,Signal Hill,1387.0
Lynwood,Rancho Palos Verdes,86.0
Lynwood,Alhambra,392.0
Lynwood,Rosemead,82.0
Lynwood,Montebello,1599.0
Lynwood,Gardena,2413.0
Lynwood,Lakewood,9221.0
Lynwood,Compton,18068.0
Lynwood,Norwalk,3807.0
Lynwood,Downey,20874.0
Lynwood,Whittier,863.0
Lynwood,Pico Rivera,1424.0
Lynwood,Bell,2486.0
Lynwood,Huntington Park,6362.0
Lynwood,South Gate,32973.0
Lynwood,Culver City,312.0
Lynwood,Redondo Beach,876.0
Lynwood,Torrance,3878.0
Lynwood,Menifee,83.0
Lynwood,Banning,292.0
Lynwood,Brea,256.0
Lynwood,Irvine,443.0
Lynwood,La Habra,867.0
Lynwood,Stanton,861.0
Lynwood,Thousand Oaks,91.0
Lynwood,Calimesa,83.0
Lynwood,Temecula,427.0
Lynwood,La Palma,206.0
Lynwood,Los Alamitos,420.0
Lynwood,Mission Viejo,162.0
Lynwood,San Clemente,91.0
Lynwood,Seal Beach,76.0
Lynwood,Huntington Beach,1150.0
Lynwood,Buena Park,1938.0
Lynwood,Fountain Valley,169.0
Lynwood,Laguna Beach,239.0
Lynwood,Laguna Hills,76.0
Lynwood,Lake Forest,67.0
Lynwood,El Cerrito,37.0
Lynwood,El Segundo,1140.0
Lynwood,Hermosa Beach,91.0
Lynwood,Pasadena,803.0
Lynwood,Newport Beach,771.0
Lynwood,Santa Monica,1672.0
Lynwood,Sacramento,123.0
Lynwood,Cerritos,2876.0
Lynwood,Lomita,120.0
Lynwood,Manhattan Beach,550.0
Lynwood,Maywood,1145.0
Lynwood,Monrovia,83.0
Lynwood,Upland,119.0
Lynwood,National City,178.0
Lynwood,Big Bear Lake,324.0
Lynwood,Rialto,463.0
Lynwood,Murrieta,183.0
Lynwood,Fresno,86.0
Lynwood,Artesia,744.0
Lynwood,Bellflower,6411.0
Lynwood,Bell Gardens,3891.0
Lynwood,Claremont,47.0
Lynwood,Commerce,4390.0
Lynwood,Cudahy,2920.0
Lynwood,El Monte,667.0
Lynwood,Alondra Park,283.0
Lynwood,Altadena,91.0
Lynwood,Del Aire,188.0
Lynwood,East Los Angeles,2014.0
Lynwood,Florence-Graham,3580.0
Lynwood,Florin,86.0
Lynwood,Hacienda Heights,305.0
Lynwood,La Crescenta-Montrose,165.0
Lynwood,Lakeland Village,87.0
Lynwood,Lennox,737.0
Lynwood,Rossmoor,181.0
Lynwood,Rowland Heights,90.0
Lynwood,South San Jose Hills,113.0
Lynwood,South Whittier,338.0
Lynwood,View Park-Windsor Hills,376.0
Lynwood,Walnut Park,785.0
Lynwood,West Athens,534.0
Lynwood,West Carson,479.0
Lynwood,Westmont,503.0
Lynwood,West Rancho Dominguez,550.0
Lynwood,West Whittier-Los Nietos,436.0
Lynwood,Willowbrook,3705.0
Suisun City,Redwood City,254.0
Suisun City,San Rafael,257.0
Suisun City,Davis,721.0
Suisun City,West Sacramento,181.0
Suisun City,Woodland,175.0
Suisun City,Fairfield,21852.0
Suisun City,Vacaville,5604.0
Suisun City,Seaside,64.0
Suisun City,Oakland,1161.0
Suisun City,Pinole,148.0
Suisun City,Richmond,621.0
Suisun City,Alameda,229.0
Suisun City,Berkeley,235.0
Suisun City,Dublin,64.0
Suisun City,Emeryville,578.0
Suisun City,Newark,337.0
Suisun City,San Leandro,403.0
Suisun City,Union City,255.0
Suisun City,Fremont,258.0
Suisun City,Napa,1317.0
Suisun City,St. Helena,87.0
Suisun City,Benicia,818.0
Suisun City,Dixon,462.0
Suisun City,Rohnert Park,129.0
Suisun City,Sonoma,216.0
Suisun City,Los Angeles,148.0
Suisun City,Cupertino,84.0
Suisun City,San Jose,255.0
Suisun City,Lincoln,169.0
Suisun City,Corte Madera,64.0
Suisun City,Mill Valley,84.0
Suisun City,Millbrae,84.0
Suisun City,Live Oak,129.0
Suisun City,San Francisco,1183.0
Suisun City,Vallejo,2769.0
Suisun City,Riverside,64.0
Suisun City,Corona,193.0
Suisun City,Santa Clara,84.0
Suisun City,Morgan Hill,84.0
Suisun City,Arcadia,64.0
Suisun City,Larkspur,168.0
Suisun City,Novato,256.0
Suisun City,Oroville,64.0
Suisun City,Livermore,84.0
Suisun City,Pleasanton,171.0
Suisun City,Daly City,105.0
Suisun City,South San Francisco,235.0
Suisun City,Irvine,84.0
Suisun City,Rocklin,148.0
Suisun City,Roseville,64.0
Suisun City,Merced,84.0
Suisun City,Santa Rosa,64.0
Suisun City,Hercules,87.0
Suisun City,El Centro,64.0
Suisun City,Citrus Heights,174.0
Suisun City,Elk Grove,87.0
Suisun City,Sacramento,640.0
Suisun City,Folsom,87.0
Suisun City,American Canyon,553.0
Suisun City,Yountville,84.0
Suisun City,Antioch,212.0
Suisun City,Concord,493.0
Suisun City,Martinez,323.0
Suisun City,Walnut Creek,736.0
Suisun City,El Monte,64.0
Suisun City,Arden-Arcade,151.0
Suisun City,French Camp,84.0
Suisun City,Kentfield,64.0
Suisun City,Norris Canyon,64.0
Suisun City,North Fair Oaks,84.0
Suisun City,Rodeo,64.0
Suisun City,Rollingwood,239.0
Suisun City,Santa Venetia,87.0
Moorpark,Anaheim,1732.0
Moorpark,Costa Mesa,51.0
Moorpark,Fullerton,261.0
Moorpark,Garden Grove,273.0
Moorpark,Orange,148.0
Moorpark,Santa Ana,160.0
Moorpark,Apple Valley,77.0
Moorpark,Santa Paula,127.0
Moorpark,Ridgecrest,51.0
Moorpark,Oakland,76.0
Moorpark,San Diego,433.0
Moorpark,Bishop,76.0
Moorpark,Oceanside,82.0
Moorpark,San Marcos,82.0
Moorpark,San Buenaventura (Ventura),613.0
Moorpark,Hawthorne,77.0
Moorpark,La Mirada,328.0
Moorpark,Santa Clarita,709.0
Moorpark,Calabasas,608.0
Moorpark,Camarillo,3643.0
Moorpark,Oxnard,2672.0
Moorpark,Beverly Hills,252.0
Moorpark,Glendale,842.0
Moorpark,Los Angeles,16275.0
Moorpark,Port Hueneme,150.0
Moorpark,Palm Desert,68.0
Moorpark,Arcadia,82.0
Moorpark,Monterey Park,68.0
Moorpark,West Hollywood,119.0
Moorpark,West Covina,51.0
Moorpark,Westlake Village,1100.0
Moorpark,Long Beach,866.0
Moorpark,Lancaster,74.0
Moorpark,Rosemead,260.0
Moorpark,Gardena,82.0
Moorpark,Lakewood,102.0
Moorpark,Norwalk,207.0
Moorpark,Whittier,82.0
Moorpark,Culver City,102.0
Moorpark,Irvine,68.0
Moorpark,La Habra,102.0
Moorpark,Simi Valley,15357.0
Moorpark,Thousand Oaks,45601.0
Moorpark,Mission Viejo,153.0
Moorpark,Buena Park,235.0
Moorpark,Fountain Valley,74.0
Moorpark,Jurupa Valley,74.0
Moorpark,El Segundo,272.0
Moorpark,Pasadena,204.0
Moorpark,Newport Beach,51.0
Moorpark,Santa Monica,458.0
Moorpark,El Centro,82.0
Moorpark,Cerritos,164.0
Moorpark,Manhattan Beach,128.0
Moorpark,San Luis Obispo,76.0
Moorpark,Big Bear Lake,272.0
Moorpark,Pismo Beach,68.0
Moorpark,Carpinteria,334.0
Moorpark,Agoura Hills,1647.0
Moorpark,Commerce,102.0
Moorpark,Goleta,241.0
Moorpark,Santa Barbara,603.0
Moorpark,Altadena,74.0
Moorpark,Casa Conejo,875.0
Moorpark,Oak Park,255.0
Moorpark,Val Verde,102.0
Rohnert Park,Anaheim,490.0
Rohnert Park,Costa Mesa,88.0
Rohnert Park,Garden Grove,88.0
Rohnert Park,Orange,88.0
Rohnert Park,Stockton,600.0
Rohnert Park,Redwood City,520.0
Rohnert Park,San Rafael,2099.0
Rohnert Park,Fairfield,350.0
Rohnert Park,Vacaville,174.0
Rohnert Park,Oakland,312.0
Rohnert Park,Sausalito,86.0
Rohnert Park,Richmond,98.0
Rohnert Park,Windsor,1106.0
Rohnert Park,Fort Bragg,88.0
Rohnert Park,Poway,88.0
Rohnert Park,Alameda,214.0
Rohnert Park,Albany,88.0
Rohnert Park,Berkeley,107.0
Rohnert Park,Dublin,98.0
Rohnert Park,Newark,98.0
Rohnert Park,Union City,628.0
Rohnert Park,Fremont,113.0
Rohnert Park,Napa,265.0
Rohnert Park,St. Helena,198.0
Rohnert Park,Cloverdale,86.0
Rohnert Park,Cotati,9902.0
Rohnert Park,Inglewood,50.0
Rohnert Park,Santa Clarita,214.0
Rohnert Park,Sonoma,382.0
Rohnert Park,Los Gatos,88.0
Rohnert Park,Gilroy,176.0
Rohnert Park,Los Angeles,298.0
Rohnert Park,Cupertino,88.0
Rohnert Park,Palo Alto,88.0
Rohnert Park,San Jose,749.0
Rohnert Park,Corte Madera,88.0
Rohnert Park,Mill Valley,186.0
Rohnert Park,Tiburon,98.0
Rohnert Park,Colma,98.0
Rohnert Park,Belvedere,208.0
Rohnert Park,San Francisco,3045.0
Rohnert Park,San Mateo,416.0
Rohnert Park,Vallejo,98.0
Rohnert Park,Riverside,88.0
Rohnert Park,Sunnyvale,88.0
Rohnert Park,Los Altos,86.0
Rohnert Park,Santa Clara,98.0
Rohnert Park,West Hollywood,50.0
Rohnert Park,Larkspur,172.0
Rohnert Park,Novato,2733.0
Rohnert Park,Modesto,176.0
Rohnert Park,Hayward,234.0
Rohnert Park,Pleasanton,132.0
Rohnert Park,Eureka,196.0
Rohnert Park,Burlingame,98.0
Rohnert Park,Daly City,186.0
Rohnert Park,San Carlos,88.0
Rohnert Park,South San Francisco,205.0
Rohnert Park,Auburn,88.0
Rohnert Park,Roseville,264.0
Rohnert Park,Temecula,88.0
Rohnert Park,Petaluma,6646.0
Rohnert Park,Santa Rosa,12104.0
Rohnert Park,Rancho Santa Margarita,176.0
Rohnert Park,Huntington Beach,186.0
Rohnert Park,Fountain Valley,573.0
Rohnert Park,Lake Forest,176.0
Rohnert Park,Santa Monica,86.0
Rohnert Park,Elk Grove,107.0
Rohnert Park,Sacramento,274.0
Rohnert Park,Grover Beach,176.0
Rohnert Park,Yuba City,107.0
Rohnert Park,Folsom,198.0
Rohnert Park,Rancho Cordova,150.0
Rohnert Park,Antioch,86.0
Rohnert Park,Martinez,50.0
Rohnert Park,Pleasant Hill,86.0
Rohnert Park,San Ramon,88.0
Rohnert Park,Arden-Arcade,88.0
Rohnert Park,Boyes Hot Springs,98.0
Rohnert Park,Castro Valley,172.0
Rohnert Park,Country Club,98.0
Rohnert Park,Daphnedale Park,88.0
Rohnert Park,Fetters Hot Springs-Agua Caliente,98.0
Rohnert Park,Kentfield,88.0
Rohnert Park,Larkfield-Wikiup,98.0
Rohnert Park,Lucas Valley-Marinwood,98.0
Rohnert Park,Orangevale,88.0
Rohnert Park,San Lorenzo,86.0
Rohnert Park,Santa Venetia,174.0
Rohnert Park,Sleepy Hollow,107.0
Rohnert Park,Tamalpais-Homestead Valley,88.0
Sonoma,San Rafael,134.0
Sonoma,Fairfield,268.0
Sonoma,Vacaville,134.0
Sonoma,Sausalito,134.0
Sonoma,Windsor,134.0
Sonoma,Berkeley,134.0
Sonoma,Fremont,202.0
Sonoma,Napa,2562.0
Sonoma,St. Helena,134.0
Sonoma,Cotati,106.0
Sonoma,Rohnert Park,582.0
Sonoma,Glendale,106.0
Sonoma,Los Angeles,134.0
Sonoma,Campbell,106.0
Sonoma,San Jose,106.0
Sonoma,Corte Madera,373.0
Sonoma,Mill Valley,134.0
Sonoma,San Francisco,1145.0
Sonoma,Vallejo,319.0
Sonoma,Novato,992.0
Sonoma,Burlingame,106.0
Sonoma,South San Francisco,106.0
Sonoma,Petaluma,666.0
Sonoma,Santa Rosa,987.0
Sonoma,Monterey,106.0
Sonoma,American Canyon,213.0
Sonoma,Concord,213.0
Sonoma,Boyes Hot Springs,588.0
Sonoma,Fetters Hot Springs-Agua Caliente,1340.0
Sonoma,Tamalpais-Homestead Valley,106.0
Camarillo,Anaheim,2104.0
Camarillo,Garden Grove,50.0
Camarillo,Orange,63.0
Camarillo,San Juan Capistrano,90.0
Camarillo,Santa Ana,94.0
Camarillo,Westminster,50.0
Camarillo,Yorba Linda,180.0
